,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,max5D,max10D,max25D,max50,max100,min5D,min10D,min25D,min50,min100,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg,max50D,min50D
2012-10-10,252.0,0.840171560847,1.0031447792683412,0.9984152139461172,0.9824561403508771,1.073665374291679,1.1597938144329898,1.402805611222445,1.202978804659156,-1.509489675,0,0,0,0.5152,0.23983030303,0.00572744360903,0.528399202627,0.349668902368,0.285163452918,0.9814058639,0.984681751444,1.02534160252,1.08163558753,14.2618681579,21.4878999359,139.366045,249.303232453,0.964777947933,0.964777947933,0.962787499045,,,1.0,1.00314477927,1.00582741279,,,1.0416,0.669818181818,0.671443984962,1.29895778612,1.1419761662,0.216059773087,0.992768495434,0.999017082459,1.01708769848,1.04671426596,78.9128736847,409.476137885,1132.72259487,2519.26439717,11.4614,3.9000969697,8.99768007519,9.08039357411,8.23981169274,0.919442084499,0.995972910573,1.00412432706,1.01776922456,1.0406341092,3730.30505558,37565.788281,64838.8734779,143536.332382,0.9657539682539683,0.936031746031746,1.0210317460317462,,211.72323333333324,0.9627874990448536,1.0526315789473684
2012-10-11,248.0,0.854604166667,0.9687121596812625,0.9898618982996727,0.9727779085274967,1.0677688797037803,1.1108125055988534,1.3800779076238177,1.1996323707251004,-0.162622744357,0,0,0,-0.662,0.275666666667,-0.0396823308271,0.517037804878,0.354884941983,0.286330304956,0.968418997413,0.969058508861,1.00787299175,1.06389025629,16.5195671053,21.5162028205,133.733316392,250.537179308,0.949464012251,0.949464012251,0.94750515779,,,1.0,1.0,1.0,,,-1.454,0.820981818182,0.474748496241,1.28331336773,1.15426334974,0.214044827526,0.987740279222,0.992452121849,1.01034927184,1.04023088331,92.5627936847,364.36070359,1096.81749563,2537.3931705,-4.1462,5.07773939394,7.15407406015,9.14009106473,8.33900904096,0.907283308918,0.987482446492,0.994004667389,1.0076566539,1.0307354145,5050.47353137,33196.7005241,62732.6622449,144120.050542,0.9990725806451614,0.9311290322580644,1.0368951612903226,,211.94183333333325,0.9475051577901734,1.0261502813637868
2012-10-12,243.18,0.872375880692,0.9310107197549771,0.9494026704146171,0.9302983932670238,1.0229681978798586,1.0831588793372233,1.369719499831024,1.1881565446816829,1.28965413984,0,0,0,-1.9584,0.201648484848,-0.0880654135338,0.503627087242,0.359671135138,0.287443153144,0.953050934807,0.950678518547,0.987436256245,1.04278302744,22.7000471053,24.0821676282,128.834366313,250.988942626,0.940116751073,0.931010719755,0.929089936578,,,1.0,1.0,1.0,,,-3.8596,0.775878787879,0.285278947368,1.26583447467,1.16510701037,0.21229096971,0.988691228232,0.991903110773,1.00963079006,1.04005035698,102.19213579,317.858183013,1040.59449867,2555.40166201,-25.3474,4.53947878788,5.31909736842,9.18815860694,8.42556168981,0.897417337011,0.986945558209,0.99186961552,1.00552296939,1.02907973556,6401.13972084,28781.3452254,59282.5163822,144601.666309,1.008142116950407,0.9400444115470021,1.0209721194177153,,212.1443666666666,0.9290899365782838,1.006206554121152
2012-10-15,242.85,0.87606080571,0.9424845732914192,0.9508613938919341,0.9295693779904306,1.009351620947631,1.0849267333809864,1.3574622694242593,1.2365071283095723,4.3926819486,0,0,0,-2.8856,-0.533787878788,-0.229392481203,0.454947373358,0.371559766174,0.290435813899,0.960050285525,0.950758091084,0.983004863921,1.03981014955,38.3164471053,31.7016332692,106.82559682,251.144940818,0.979233870968,0.929747320061,0.927829143425,,,1.0,1.0,1.0,,,-4.7206,-0.506042424242,-0.191680075188,1.20814655253,1.18933555145,0.208490275713,0.988686930337,0.987655089068,1.00446746351,1.03630597809,119.115908158,198.941707115,825.976268101,2606.88385533,-48.0232,-5.93851515151,0.337064661654,9.2858504925,8.61241224215,0.880730773175,0.99000101603,0.990594894686,1.00412011367,1.02901513677,8777.91550111,17337.9533477,48073.906262,146799.284132,0.9833642165946057,0.9731109738521722,1.012353304508956,,212.75136666666657,0.9278291434247726,1.0
2012-10-16,244.87,0.869690856373,0.9466501720338655,0.968631329113924,0.947346022903126,1.0145005593072876,1.1038633187576072,1.3316112893577683,1.24489069649212,4.20400788436,0,0,0,-2.1832,-0.820309090909,-0.268729699248,0.4360494606,0.374779090483,0.291320665266,0.96947885612,0.958981764778,0.990198402609,1.04777838633,41.5917989474,33.2241009616,100.80983163,250.870645535,1.0,0.93748085758,0.935546725758,,,1.0083178917,1.0083178917,1.0083178917,,,-2.9714,-1.06914545455,-0.299114661654,1.18545002345,1.19494290758,0.207594908462,0.996730872768,0.995017348608,1.01188089423,1.04432566286,119.674172632,151.981373077,779.81737057,2629.01675924,-32.363,-10.2494848485,-0.912151503759,9.28009631801,8.65424136633,0.878478678641,0.997130763626,0.996901633046,1.01071467071,1.03604396322,8858.37280111,12944.2595343,46424.2303873,148173.199145,0.9435618899824397,0.9565483726058724,0.9954261444848287,,212.96119999999993,0.9355467257583862,1.0083178917026971
2012-10-17,243.37,0.87598635822,0.9657539682539683,0.9687910513116516,0.938022740412411,1.0103370973098638,1.1047208352246936,1.3528823169714828,1.2122434747957762,4.17875948146,0,0,0,-1.3488,-1.05789090909,-0.307486466165,0.415922420263,0.377586913971,0.292143048862,0.964909672291,0.954086288023,0.983232188461,1.04081834487,45.7011523684,36.7726558333,94.801732769,250.840093947,0.993874300649,0.94085127769,0.929815847788,,,1.00214123945,1.00214123945,1.00214123945,,,-0.3816,-1.41119393939,-0.383186090226,1.16265257974,1.1996318917,0.206878143311,1.0056310971,1.00424356473,1.02080908818,1.05393549617,115.797506316,146.73545641,739.640604288,2660.23925091,-5.7158,-12.926769697,-1.9641,9.26668445122,8.68905924314,0.87780540402,1.00526068629,1.00503393613,1.01880884259,1.04462378243,9003.50992111,12250.2961625,45249.1495032,150191.076239,0.9692238155894317,0.9615400419114928,1.0522250071906971,,213.18879999999996,0.9298158477878811,1.0021412394482192
2012-10-18,247.77,0.861352463979,0.9990725806451614,0.9678137572751065,0.9528515940468409,1.0349624060150375,1.11885301422443,1.380488076665924,1.2576518958428506,3.69834297039,0,0,0,-0.3588,-1.22961212121,-0.341808646617,0.394022185741,0.380008479841,0.292909542456,0.983987418686,0.971914811826,1.00046435566,1.05901813115,45.750711579,38.0808691667,93.3831772152,251.654209811,1.0,0.957861367766,0.948583460949,,,1.02025941939,1.02025941939,1.02025941939,,,2.347,-1.54521212121,-0.439534210526,1.13811381332,1.20341998652,0.206349990661,1.0097959762,1.00838248048,1.02485183627,1.05831282361,126.86404079,143.919594615,736.593847959,2698.27192076,20.8394,-14.1044363636,-2.80378120301,9.22963878987,8.71666431962,0.878732984443,1.00601964387,1.00555210291,1.01937474373,1.04532026237,9351.64738821,11523.7396131,45510.9780239,152300.481697,0.9319933809581465,0.9365137022238366,1.0383420107357628,,213.41729999999993,0.9466264231680294,1.0202594193946881
2012-10-19,245.16,0.871419073258,1.008142116950407,0.9385911179173048,0.9366546954993504,1.01247212356488,1.089551575485534,1.369608938547486,1.2240862792091072,3.43928167392,0,0,0,0.2408,-1.33464242424,-0.372759022556,0.370400281426,0.382013105075,0.293616475833,0.975749543289,0.962496932816,0.989423108938,1.04732501663,46.7649168421,40.4499525641,91.4506703164,252.024629053,0.98946603705,0.972857142857,0.938591117917,,,1.00951204447,1.00951204447,1.00951204447,,,4.2484,-1.48021818182,-0.470640225564,1.11165030488,1.20625150756,0.206005379208,1.00695236161,1.00546009248,1.02168076349,1.05523088357,132.465837895,138.253824615,728.093579177,2731.93823361,38.3886,-13.6388060606,-3.42714511278,9.16835257974,8.7368894588,0.881252248257,1.0052107535,1.00448864598,1.01832638358,1.04436104098,9614.31900505,10681.9083721,45629.9747846,154313.567694,0.9324522760646109,0.9602300538423887,1.050660792951542,,213.63709999999995,0.9366546954993504,1.0095120444718964
2012-10-22,238.81,0.897283614589,0.9833642165946057,0.9268056040672177,0.9357025311495965,0.9881247931148626,1.0664969632011434,1.3365233937765837,1.1818766702959518,4.04590009135,0,0,0,0.0528,-1.20004242424,-0.462065413534,0.291498686679,0.385442891467,0.295376548492,0.957183081656,0.941630612754,0.962319786671,1.01880828846,53.2710618421,49.6074019872,83.9943614557,252.376352355,0.963837429874,0.963837429874,0.914280245023,,,1.0,1.0,1.0,,,2.8768,-0.326212121212,-0.439403007519,1.02541775328,1.20894523265,0.205995858542,0.989771215414,0.988006408347,1.00276077384,1.03635421634,150.539771316,126.363847179,636.253842263,2798.58069283,21.2112,-3.99441212121,-4.0692056391,8.87668517824,8.75253134523,0.897687247671,0.99030502521,0.988570962278,1.00173089408,1.02783477849,10869.2405569,8344.08250233,42078.73035,158482.922563,0.9895733009505464,0.9867677232946694,1.1011682927850595,,214.28029999999993,0.9123939787575457,1.0
2012-10-23,231.05,0.928208180048,0.9435618899824397,0.8932230254764758,0.9013771310420162,0.9400301070019123,1.0282599020916778,1.264987681357788,1.1487023963408574,5.43306463371,1,1,0,-0.8326,-1.07824242424,-0.496993984962,0.261530769231,0.385541212494,0.295830407041,0.929836669893,0.913183355993,0.93118950845,0.98554368858,69.9476260527,62.250265641,85.1714331645,251.889672186,0.942445749714,0.932518061105,0.884571209801,,,1.0,1.0,1.0,,,-0.1832,0.0992424242424,-0.408943609023,0.993809310507,1.20786466538,0.206262365321,0.990558281505,0.988419809898,1.0025328334,1.03625527437,160.671225264,128.594214103,584.222156899,2797.2904551,-4.1336,-0.628806060606,-4.05396315789,8.73599036116,8.74250839926,0.905450860355,0.990844844303,0.988589081498,1.0013451385,1.02752263485,11710.5336556,8218.3245897,39641.6123366,158445.69758,1.0137632547067734,1.0050638389958884,1.155896991993075,,214.46249999999995,0.8827462367234661,1.0
2012-10-24,235.88,0.910138064553,0.9692238155894317,0.936031746031746,0.9345483359746434,0.9668401852686805,1.0286960313999127,1.2807731986751372,1.1881327759028861,0,0,0,0,-1.6364,-0.942484848485,-0.536927819549,0.230024601313,0.385125956692,0.296221211949,0.953135228182,0.93462980133,0.950567028667,1.00585564012,74.2623326316,67.559734359,84.5541390981,251.343680971,0.962147169196,0.952011946563,0.903062787136,,,1.02090456611,1.02090456611,1.02090456611,,,-3.977,0.339678787879,-0.403220676692,0.959349859287,1.20563702825,0.206664005735,0.977646674673,0.975047188744,0.987758128215,1.02100208588,217.766353685,160.601917372,534.548632769,2780.78819986,-37.0338,0.843472727272,-4.2617443609,8.55384842871,8.72249914733,0.914194661535,0.974340045719,0.971494430963,0.983032091721,1.00869253437,18267.8780727,12060.7502644,37791.3516911,157568.062615,0.9920722401220959,0.9592165507885365,1.136891639816856,,214.68336666666661,0.9011996637884924,1.0209045661112313
2012-10-25,230.92,0.930518072637,0.9319933809581465,0.9311290322580644,0.9216891514329049,0.9357322311370451,1.0077681766605568,1.236254617484876,1.2076774227289366,7.83216962398,1,1,0,-2.312,-0.861527272727,-0.583911278195,0.196627485929,0.384209184541,0.296542060786,0.938836577711,0.917747679003,0.930796403906,0.984402892419,76.3691831579,76.683414359,86.3017892247,249.985966981,0.941915483766,0.931993380958,0.884073506891,,,1.0,1.0,1.0,,,-7.0248,0.304163636364,-0.421757518797,0.919926008443,1.20246229929,0.207195416783,0.976998868274,0.973505074727,0.985178797942,1.01802107774,264.806862106,196.301696154,520.1370872,2745.15076091,-65.45,-0.132793939395,-4.67800225564,8.31251953565,8.69415292282,0.923882807373,0.974336985658,0.970552097209,0.981258478756,1.00654522024,24037.8799306,16130.4188716,37914.2370577,155716.114015,1.0048501645591548,0.9812489173739825,1.1629135631387495,,214.87523333333326,0.8822495606326889,1.0
2012-10-26,228.6,0.940767133275,0.9324522760646109,0.9400444115470021,0.8924806746310612,0.9255435442730474,0.9999125185897996,1.2415141476130995,1.26795718009873,8.85103351503,1,1,0,-2.7424,-0.853357575758,-0.637339849624,0.161528893058,0.382769716948,0.296789881837,0.935604541325,0.911497791033,0.921701721034,0.974274268755,77.2236463158,87.1222246154,88.6382579747,248.760348267,0.957246346468,0.922629858336,0.875191424196,,,1.0,1.0,1.0,,,-8.3672,0.00779393939395,-0.458262781955,0.876064188555,1.19839858181,0.207860675741,0.980883473359,0.976529617881,0.987276406056,1.01985681913,287.916893421,222.867907692,507.321108798,2709.70421632,-80.4274,-3.29679393939,-5.24620827068,8.01667443715,8.6579581165,0.934547607725,0.977861480307,0.973163448464,0.983115818828,1.0081161789,27748.7501622,19457.2923487,37993.8501304,153861.146004,1.0297900262467192,0.9847769028871391,1.1596675415573054,,215.0593666666666,0.8733858027049743,1.0
2012-10-31,236.32,0.913884704356,0.9895733009505464,0.9731109738521722,0.9252936570086139,0.9526343370822752,1.0440468301303292,1.2849064810787298,1.2925668653940818,0,0,0,0,-0.3652,-1.44763030303,-0.90180075188,-0.0291659709193,0.368478957161,0.297074469797,0.992970381482,0.956605249549,0.953680975715,1.00537450142,51.44758,117.063720449,96.3761341139,239.25403487,1.0,0.989573300951,0.904747320061,,,1.03377077865,1.03377077865,1.03377077865,,,-0.73,-3.39568484848,-0.822748120301,0.597585670732,1.16519908286,0.213131136196,0.985999890288,0.979300419884,0.985448468659,1.01608422865,338.203478685,308.157112244,475.846372089,2542.66374824,-7.8028,-35.2573757576,-9.48417142857,5.79942178705,8.36654800164,1.00175684905,0.985658981562,0.977670686224,0.983629482582,1.0068069042,33627.6493569,30951.9798769,39429.3824222,144676.970867,0.9971648612051456,0.9584461746784022,1.134055517941774,,215.96923333333322,0.9028807213265072,1.0337707786526684
2012-11-01,234.23,0.922838378232,1.0137632547067734,0.9565483726058724,0.9265427215189873,0.9434486647601401,1.041022222222222,1.2754151919411925,1.3091325732170802,0,0,0,0,0.258,-1.43020606061,-0.939235338346,-0.0671931754221,0.364402915495,0.296973584082,0.98604267393,0.950792056098,0.945151322871,0.99597351037,50.566005,115.245767949,95.6378936076,236.711254084,0.99115605958,0.99115605958,0.905516681486,,,1.02462817148,1.02462817148,1.02462817148,,,0.035,-3.74039393939,-0.917851503759,0.532914258912,1.15577882091,0.214648945363,0.98755762705,0.980959610089,0.986239042674,1.01653744901,355.559546053,317.890032756,472.187822389,2516.87319566,1.6738,-38.4144121212,-10.4750150376,5.23319350375,8.2858190855,1.01858334728,0.985877930605,0.977963587418,0.983107886251,1.00589869842,35536.4125461,32289.4133362,39892.1378051,143206.626454,0.9914186910301841,0.9490671562139779,1.1556162746018872,,216.15643333333324,0.8948956980209367,1.0246281714785652
2012-11-02,234.01,0.924502799026,0.9920722401220959,0.9615400419114928,0.9315313880816846,0.945074916198861,1.0342983425414365,1.2856279529722008,1.206921450306875,0,0,0,0,0.9246,-1.32221818182,-0.971385338346,-0.104605933396,0.359959925867,0.29682273746,0.987021641845,0.952579640294,0.944296932377,0.994535336238,49.3316747369,112.587776346,95.8763964557,234.142627009,0.990225118483,0.990225118483,0.904666176982,,,1.02366579178,1.02366579178,1.02366579178,,,0.549,-3.73639393939,-1.00948834586,0.467738414634,1.14561804677,0.216346910799,0.998503213894,0.992214301998,0.996784829717,1.02712213934,355.364052632,309.889585641,462.734351836,2496.24324929,6.161,-38.149369697,-11.422787594,4.64864913227,8.19925614305,1.03674557481,0.996323956786,0.98865414036,0.993118916125,1.01586145725,35585.1172674,31813.4298974,39687.3354395,141947.108929,0.9668817571898637,0.9457288150079057,1.1560617067646681,,216.3428999999999,0.8940551692519293,1.023665791776028
2012-11-05,232.04,0.934623340803,1.0048501645591548,0.9365137022238366,0.9063708448888715,0.9347782298674616,1.0597853391185201,1.2660410301178524,1.1935600020575072,5.78102283555,0,0,0,0.6944,-0.605903030303,-1.01133195489,-0.211607879925,0.344473282935,0.296071849364,0.985119616209,0.950742024568,0.936844548969,0.984703914346,42.275931579,115.257908718,98.8217,226.14881855,0.9906502156,0.981888964116,0.936513702224,,,1.0,1.01504811899,1.01504811899,,,2.4676,-1.97564242424,-1.26863834586,0.27074521576,1.1107406294,0.222479173228,0.990264014386,0.984428871847,0.987055798281,1.01607711035,359.305825264,306.842793846,444.562407025,2422.35480403,19.8814,-20.9289151515,-14.0127210526,2.80342371013,7.90549765735,1.09900494111,0.987633049816,0.980009271414,0.982540955709,1.00404510727,35750.6927885,32639.8620831,39829.9222973,137194.923083,0.9765126702292709,0.983968281330805,1.170056886743665,,216.86999999999992,0.8865286161839994,1.0150481189851268
2012-11-06,235.41,0.922033473514,1.0297900262467192,0.9602300538423887,0.9012633996937213,0.9273586763836912,1.0867919301971285,1.28323793949305,1.2309663250366032,5.40173388778,0,0,0,0.3314,-0.302557575758,-1.00077067669,-0.245770098499,0.338664814815,0.295734541816,1.00111844931,0.966047182055,0.950699692722,0.998388925733,38.8874852632,115.954567628,100.088987959,222.65329684,1.0,0.9961492891,0.950115026032,,,1.01452335804,1.02979002625,1.02979002625,,,1.857,-1.18914545455,-1.33603157895,0.202780300188,1.09743753663,0.224794996448,0.993692576929,0.986835440041,0.989179302795,1.0178825293,326.00292,315.972525897,443.979861013,2403.05688503,12.416,-13.6994727273,-14.7385548872,2.14061784709,7.7947185024,1.12158297446,0.99085435422,0.982177493185,0.984289514744,1.00544460988,32112.4307853,34052.0092285,40321.8647028,135884.658729,0.9562890276538805,0.9770188182320207,1.150460898007731,,217.05589999999995,0.8994039886910674,1.0297900262467192
2012-11-07,235.65,0.921889808332,0.9971648612051456,0.9867677232946694,0.9145418558621492,0.9098455598455598,1.0928442239020546,1.2746105581999134,1.1618676659106597,5.02237730896,0,0,0,0.096,-0.0264,-0.9798,-0.278836045966,0.332613846402,0.295355544376,1.00472838438,0.969069154897,0.951906792712,0.998713994154,30.1279147369,113.361925897,101.274693101,218.272979933,1.0,0.997164861205,0.951083666303,,,1.01555766247,1.03083989501,1.03083989501,,,1.1082,-0.429951515151,-1.3860518797,0.134822115385,1.08360349273,0.227235657521,1.00256032738,0.994828288738,0.996755660714,1.02525988372,260.092914474,314.26134359,440.585625301,2371.12377333,4.8136,-6.55502424242,-15.2917169173,1.4660625,7.68046146859,1.14503876146,1.00072306755,0.991220035185,0.99289367336,1.01381648129,26504.1965748,33940.5970743,40370.3076871,133590.63223,0.9611712285168682,0.9923191173350308,1.152641629535328,,217.24333333333328,0.9003209291663483,1.0308398950131235
2012-11-08,232.22,0.936316280539,0.9914186910301841,1.0050638389958884,0.897746163064909,0.9014751552795031,1.0721144967682363,1.2063376623376623,1.128486733404607,4.99046315699,0,0,0,-0.0736,0.189478787879,-0.950784210526,-0.311024484053,0.326303815049,0.294929919687,0.992842911746,0.957318091218,0.938484923954,0.983557693402,24.0358989474,111.758059231,103.754125934,213.577476851,0.985444515171,0.982650643196,0.937240182427,,,1.00077572832,1.01583552056,1.01583552056,,,-0.8496,0.0652121212122,-1.43957518797,0.063826641651,1.06891325451,0.229750953559,0.981039506656,0.972217961767,0.973407338388,1.00066011112,241.033385264,352.585164103,456.279763908,2327.30769748,-12.0566,-1.74886666667,-15.8543233083,0.752797842402,7.5598371601,1.16893138971,0.980645669081,0.970087934591,0.971030470546,0.990917727862,24202.3464148,37603.6530051,42248.6231519,130952.671853,0.9572818878649557,1.0330290242011886,1.1651451210059427,,217.43136666666663,0.8872163215404599,1.01583552055993
2012-11-09,226.26,0.961723386075,0.9668817571898637,0.9592165507885365,0.8978571428571428,0.8821052631578947,1.040515060933548,1.1874671984885063,1.0659066283506853,5.35266906212,1,1,0,-0.2718,0.288109090909,-0.917833082707,-0.342651946529,0.31967792575,0.294449091121,0.971285560359,0.935629469889,0.915074246652,0.957862526343,19.4829884211,113.290366923,108.854470237,209.361701946,0.960152768937,0.957430602573,0.913185615692,,,1.0,1.0,1.0,,,-3.742,0.172296969697,-1.50323984962,-0.0114020403377,1.05320884904,0.232315638825,0.971821720397,0.961546179938,0.961895567245,0.988175988832,258.186135527,428.124958718,491.757727832,2284.64668427,-34.6446,-0.267775757576,-16.4627364662,-0.00647795497188,7.43179586117,1.19307793209,0.974133602122,0.96218115334,0.962313704659,0.981400411786,23541.7569748,43645.7273538,45447.4664121,128570.700763,0.9781225139220366,1.062450278440732,1.1905330151153541,,217.5995333333333,0.8644456330709864,1.0
2012-11-12,226.59,0.962490254057,0.9765126702292709,0.9812489173739825,0.9136693548387097,0.8887973640856672,1.0482997918112422,1.180094786729858,1.0525362318840579,7.22758651159,0,0,0,-1.5682,0.0144484848485,-0.780811278195,-0.432015454972,0.298005417839,0.292686564478,0.980257707541,0.944837564997,0.918456997109,0.958006868802,13.0819292105,117.466593846,123.609863228,197.87608204,0.975755748859,0.961553150859,0.924253548703,,,1.00145849907,1.00145849907,1.00145849907,,,-8.5196,-1.4301030303,-1.67424135338,-0.25396967636,1.00158914821,0.240254865485,0.979996108026,0.96648072866,0.964296446417,0.988640806519,295.863762106,620.051506667,579.863179747,2072.73923707,-68.411,-13.0939878788,-17.9565274436,-2.45652525797,7.01675448898,1.26644417986,0.981196239095,0.966155736282,0.963561712246,0.980907591601,21053.1528464,58366.528182,53517.0881961,115579.327736,1.0076349353457787,1.0733924709828324,1.2136457919590449,,218.09066666666664,0.8674961715160797,1.0014584990718642
2012-11-13,225.12,0.969414534471,0.9562890276538805,0.9847769028871391,0.92573402417962,0.8612088752869167,1.0198885516241563,1.1457654723127038,1.077438499090648,7.09646881877,1,1,0,-1.6078,-0.176478787879,-0.724779323308,-0.459657434334,0.290117973511,0.292006763265,0.97617029211,0.941740475451,0.913264793849,0.951528052737,13.5174260526,115.673191731,129.145410063,195.675148915,0.993512511585,0.955315085933,0.918257464513,,,1.0,1.0,1.0,,,-7.3332,-2.2115030303,-1.71911766917,-0.337106730769,0.983353803329,0.242989413527,0.981272675883,0.967803864083,0.964600288465,0.988344723744,332.810777632,661.125238397,601.991493418,1997.69107374,-59.1102,-19.7112363636,-18.2844454887,-3.29696507974,6.87252441397,1.29118930943,0.981751456967,0.966862343282,0.963239862083,0.980034454244,24095.8659316,62039.8071498,55793.1184648,110413.566238,1.0216773276474769,1.0769811656005686,1.2605721393034823,,218.23459999999997,0.8618683001531394,1.0
2012-11-14,226.5,0.964032376748,0.9611712285168682,0.9584461746784022,0.932674490426189,0.8669856459330143,1.0050585729499466,1.112530084974704,1.1061190604092397,6.80420577797,0,0,0,-1.326,-0.372412121212,-0.670452631579,-0.4857994606,0.281851551512,0.291282650995,0.983096384679,0.950964452193,0.91957102925,0.957187769655,14.3525734211,106.354017372,133.878255443,194.508987575,0.999602806832,0.961171228517,0.923886441508,,,1.00613006397,1.00613006397,1.00613006397,,,-5.4794,-2.94627272727,-1.77098571429,-0.420689634146,0.964209177215,0.245751508299,0.978661374578,0.965492513454,0.961062493375,0.984226856042,381.950777632,691.536843013,631.203760111,1960.10143143,-46.8786,-25.9973575758,-18.6325214286,-4.14430180582,6.72161697287,1.31587062086,0.978235076523,0.963665469079,0.95884061778,0.975123745834,28491.9970106,65396.3892831,58863.1664453,108383.074768,1.0324061810154526,1.0951434878587196,1.2156732891832231,,218.3533333333333,0.8671516079632466,1.0061300639658848
2012-11-15,222.3,0.982719898036,0.9572818878649557,0.9490671562139779,0.9078286437701638,0.8600278551532033,0.9892310430758278,1.0783933249248085,1.0159963436928703,7.00647410912,1,1,0,-0.9324,-0.570333333333,-0.62295,-0.510966557223,0.273181989862,0.29050881669,0.966187774226,0.937157142451,0.903596552066,0.939347041828,17.5271102632,98.2608225,141.085039478,193.757656289,0.981067125645,0.943348185869,0.930865541644,,,1.0,1.0,1.0,,,-3.8666,-3.69124848485,-1.84458345865,-0.506670473734,0.943982310713,0.248513040091,0.966952015521,0.953761150528,0.948079744362,0.970282889709,496.970805,767.854398974,697.102005554,1928.78422516,-37.419,-32.4677212121,-19.1359838346,-5.01838975141,6.56178306522,1.34022987391,0.966748603682,0.952198082288,0.946165308163,0.96165169,38545.6300885,72793.7487744,65184.2347228,107611.592794,1.0791273054430948,1.1263157894736842,1.2730544309491678,,218.45863333333327,0.851071975497703,1.0
2012-11-16,221.31,0.987576852981,0.9781225139220366,0.9457288150079057,0.909356124419608,0.85299672383889,0.9780792858089892,1.0995131160572338,1.0137883646358221,7.37638372262,1,1,0,-0.7052,-0.755581818182,-0.584956015038,-0.534819535647,0.264112143987,0.289684580178,0.963411183423,0.936922520051,0.900609348843,0.935097036229,21.3196368421,88.9595484615,148.677717073,193.190412186,0.976698000794,0.939147040102,0.936484427894,,,1.0,1.0,1.0,,,-3.0506,-4.38115151515,-1.9406887218,-0.594437476548,0.922693771976,0.251271239782,0.967546830965,0.954132062436,0.947118499773,0.96864908815,604.138604211,836.504123077,765.569646187,1898.44180531,-34.0004,-38.6359090909,-19.8102721805,-5.91188550657,6.39305532261,1.36422633672,0.966623080303,0.951868297985,0.944514202601,0.959411956661,48374.3971503,79829.6052969,71799.884941,107026.126203,1.0862139080927204,1.1411142740951605,1.2247074239754192,,218.56063333333324,0.8472817764165391,1.0
2012-11-19,228.32,0.958780512731,1.0076349353457787,0.983968281330805,0.9214997780199378,0.8780525324001077,1.0284684684684684,1.1136474490293629,1.0617065798651475,0,0,0,0,-0.6706,-0.967539393939,-0.521443984962,-0.597252345216,0.23477319503,0.286911225719,0.997152490261,0.976667686168,0.932499276335,0.964278521369,28.0808694737,64.7210458974,166.719414541,189.944606914,1.0,1.0,0.966147596479,,,1.03167502598,1.03167502598,1.03167502598,,,-4.7482,-5.29654545455,-2.32494323308,-0.859210928705,0.852782631564,0.259529348925,0.978233463788,0.963683466534,0.952955746191,0.972808758341,790.538476579,990.903010192,946.869817658,1807.77468288,-49.408,-48.0379575758,-22.8047654135,-8.61218567073,5.83593673084,1.43416762798,0.976490319796,0.96096010602,0.949492708945,0.962963302896,66178.4915608,92209.0829153,89421.2113996,105232.573343,1.065259285213735,1.0946916608269097,1.1778644008409251,,218.9087666666666,0.8741194486983155,1.0316750259816547
2012-11-20,230.0,0.95240057971,1.0216773276474769,0.9770188182320207,0.9381628324359602,0.8787346221441125,1.0454545454545454,1.1614988385011615,1.1017964071856288,0,0,0,0,-0.0226,-0.88463030303,-0.504910150376,-0.613569324578,0.224499860818,0.285899331364,1.0058778252,0.985751603454,0.940228066625,0.971002642024,25.1896357895,59.6898151282,169.326726835,187.383138172,1.0,1.0,0.973256601219,,,1.0392661877,1.0392661877,1.0392661877,,,-2.2894,-4.95311515152,-2.42932105263,-0.941393128518,0.827967374297,0.262299100551,0.998480844967,0.983576153445,0.971947152362,0.991802177367,766.69731579,992.630369167,958.10210682,1774.07073256,-27.5158,-46.032769697,-23.6763804511,-9.45999875704,5.63666170886,1.45691293077,0.993272695886,0.977311373501,0.964818155181,0.978205792272,64054.9325463,92955.0820513,91361.6033598,104112.758147,1.0541304347826086,1.0975652173913044,1.1425217391304348,,219.05213333333324,0.880551301684533,1.0392661877005105
