,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,max5D,max10D,max25D,max50,max100,min5D,min10D,min25D,min50,min100,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg,max50D,min50D
2012-06-26,281.1,1.06017917704,0.9811175875187603,0.9877020379479972,0.944524713551292,0.9180574153303506,0.9047603720750588,0.948220610558273,1.069024529378209,3.90253728179,0,0,0,-0.7754,0.061896969697,-0.635307894737,-0.393104878049,-0.0817534414557,0.111281555249,0.987027488242,0.965391355266,0.940004489349,0.928920328394,17.994836579,92.1986409615,134.888293655,138.842569418,0.990765543494,0.970548631012,0.957718646724,,,1.0,1.00432312694,1.00432312694,,,-4.8366,1.81048484848,0.858352631579,-1.61491214822,-0.268970371835,0.963743113226,0.989891593955,0.996849972596,0.975083644426,0.969331053398,188.78062,283.86750641,1219.72981671,1188.37288703,-42.4952,15.7651030303,8.94457067669,-14.0725586773,-2.83755821027,7.98277198276,0.993034817257,1.00005706696,0.980870023349,0.973555736452,16580.5190787,25825.9478541,88793.8790517,70566.0892372,1.0306296691568835,1.024048381358947,1.2189256492351475,,298.0163666666676,0.8878711307643714,1.0043231269427277
2012-06-27,283.57,1.05110296106,0.9791105586630757,1.0106564972556846,0.9652132475577793,0.9402500082893995,0.9150371087447564,0.956843028748819,1.0712477805900797,3.78278272087,0,0,0,-1.0038,0.145018181818,-0.578188345865,-0.402625469043,-0.0922190239686,0.10804163569,0.997441060861,0.976277325144,0.949543469398,0.937791566507,13.8158513158,81.7802202564,134.198561456,139.130305267,0.999471309742,0.979076753099,0.966134032912,,,1.00878690857,1.00903818098,1.01314802244,,,-4.8336,1.268,0.94084887218,-1.57211693246,-0.299018555145,0.95817181384,0.994707536206,1.00157435649,0.980706070352,0.974157490983,184.36798,279.403804102,1194.88456304,1181.80384326,-39.4774,9.98846666667,10.036925188,-13.8082300422,-3.0316950085,7.91505007965,0.994906720723,1.00222515138,0.983688568017,0.975863264932,15116.9361103,25752.1507635,88036.9203456,70729.7639146,1.0370984236696406,0.998977324822795,1.2330288817575907,,298.06126666666756,0.8956727732154137,1.013148022437386
2012-06-28,282.67,1.05469369465,0.9759693401926597,1.0082034454470878,0.9612337198626179,0.9412920412920414,0.9306927433162123,0.9292241946088101,1.0760592333168375,3.73454082355,0,0,0,-0.8124,0.185684848485,-0.525504511278,-0.411944559099,-0.102645960795,0.104761607326,0.99514520382,0.975661950927,0.947769889102,0.935052906224,13.3022410527,70.6131855769,134.311631646,141.222417296,0.996299168194,0.975969340193,0.963067697864,,,1.005585201,1.005585201,1.00993247347,,,-3.4946,0.677266666667,1.01562218045,-1.52525659006,-0.328420903657,0.952423655953,1.00222533586,1.00926573894,0.989338578768,0.982053862153,175.850245,278.480917372,1164.49990885,1174.77889462,-27.52,4.02673939394,10.9848454887,-13.4978115385,-3.2208869169,7.84609832708,1.00165703287,1.00931798043,0.991432641957,0.983128369658,14112.1667461,26008.1125026,86902.8667758,70723.1314822,1.0469098241766017,1.0110376056886121,1.2542187002511762,,298.1302666666675,0.8928300694883133,1.0099324734717212
2012-06-29,287.19,1.03838689834,1.0122303679684195,1.026081674943728,1.0055320191870032,0.9431217365603757,0.9440207744395502,0.9514958751615148,1.0899878548656443,0,0,0,0,-0.2744,0.205193939394,-0.475503759398,-0.420759310507,-0.112966486463,0.101448467622,1.01113804522,0.993410470607,0.964106997111,0.950157586244,13.1422660527,57.3728153846,131.534501503,142.318412563,1.0,0.991575458343,0.978467513884,,,1.02166488794,1.02166488794,1.02608167494,,,-1.4622,0.0800303030303,1.08117706767,-1.47354845216,-0.357154468472,0.946498882921,1.00060181145,1.00772583239,0.988776448429,0.980950625023,165.678505263,275.878619231,1150.52081036,1168.17376352,-11.0176,-1.72352727273,11.7617657895,-13.1347050891,-3.40516858298,7.77591227129,0.99936951697,1.00726206654,0.9900483143,0.981451802102,12958.0287432,26108.4184664,86625.7916195,70778.4403713,1.0173752567986352,1.0024722309272607,1.2139350255928132,,298.2143333333342,0.9071067593177511,1.026081674943728
2012-07-02,290.62,1.02711696832,1.025548733149834,1.0341244706970787,1.0203637385015099,0.9602193880922487,0.9537593121328477,0.9602193880922487,1.1077145906388168,0,0,0,0,1.0148,0.13883030303,-0.305531954887,-0.4451809803,-0.143014228786,0.0914014845856,1.02304329154,1.00892994304,0.97956652277,0.961814878684,12.5883410527,42.4324640385,114.217815127,144.554373707,1.0,1.0,0.995922004044,,,1.02812466834,1.03386695126,1.03833648934,,,2.5078,-0.98123030303,1.24169661654,-1.28218130863,-0.438730748945,0.927585592516,1.02204670417,1.03028021636,1.01359446289,1.0043495143,176.904937895,305.797468654,1126.46950829,1145.32358802,19.0122,-10.9118606061,13.2348838346,-11.6530981473,-3.9275285821,7.55669999844,1.01850808455,1.02778300459,1.01207527082,1.00285533084,12058.2292537,29099.1235477,86386.4152644,70990.9808075,1.0143830431491294,0.9941848461909022,1.1849150092904825,,298.5007333333342,0.9179406190777005,1.038336489335096
2012-07-03,289.71,1.03062798431,1.0306296691568835,1.0111688946284596,1.0078973003061509,0.9747981157469717,0.9540290446866664,0.964574662893291,1.1015589353612167,0,0,0,0,1.2224,0.144945454545,-0.245716165414,-0.453086186679,-0.15254666696,0.0880484541632,1.01820367237,1.00704419962,0.977889391262,0.958778617112,13.3982681579,35.6111823077,105.583257975,144.350486317,0.996868763334,0.996868763334,0.992803536548,,,1.00877467878,1.03062966916,1.03508521205,,,4.637,-0.762545454545,1.29476954887,-1.20674767824,-0.463750184599,0.920964663476,1.023011102,1.03194905198,1.01634562077,1.00663266448,224.779131316,352.481074615,1108.34044304,1134.65592829,35.133,-8.80296363636,13.5561729323,-11.0363521107,-4.08753842007,7.48118398946,1.01637446827,1.0260833714,1.01127717521,1.00185343091,14091.0761169,31871.7758333,85782.7684663,70812.93314,0.9936143039591316,0.9947878913396155,1.1949880915398157,,298.5832333333342,0.9150663297536322,1.0350852120475902
2012-07-05,294.09,1.0158648713,1.0370984236696406,1.015434016987777,1.0213231463795798,0.9723269192620512,0.9812812812812812,0.9683569311820875,1.094369813567521,0,0,0,0,1.1316,0.265418181818,-0.123688721805,-0.467306918386,-0.170533406587,0.0814219919174,1.02933944681,1.02374607728,0.994807610994,0.973012340282,16.1172513158,28.5582438461,93.5978455696,142.19292704,1.0,1.0,1.0,,,1.02402590619,1.0462113127,1.05073421701,,,7.6004,0.505739393939,1.3940481203,-1.03807378049,-0.51033417868,0.907533672672,1.02531759416,1.0360561055,1.02245172532,1.01206436538,306.123541842,456.579256346,1092.54605062,1121.45945887,57.6774,2.16783636364,13.8673003759,-9.61894931989,-4.38548438233,7.32877816263,1.01954605568,1.03042992285,1.01710334263,1.00744221337,17966.5935882,38372.0312562,85572.4632855,70748.3694865,0.9632425447992111,0.9955455812846408,1.2052432928695298,,298.7557000000009,0.928900821225521,1.0507342170138267
2012-07-06,295.93,1.0098920916,1.0469098241766017,1.0217518903428513,1.0082450342407414,0.9763122298835406,0.9732298483901733,0.9668071482243785,1.1010939127846406,0,0,0,0,1.1964,0.401775757576,-0.0618582706767,-0.471264165103,-0.178880699133,0.0781586834752,1.03288023608,1.030534185,1.00137256022,0.978880859634,19.1589418421,26.1823994231,92.7051489715,140.59011684,1.0,1.0,1.0,,,1.02146974561,1.04690982418,1.05730822823,,,7.6018,1.37787878788,1.4352981203,-0.943980605066,-0.531754613514,0.900730333888,1.01892793031,1.03015685498,1.0175405331,1.0069533766,335.61772079,498.014689679,1090.98957593,1112.35056849,57.107,9.38761818182,13.8410379699,-8.81729582552,-4.52280565079,7.25197745289,1.01446630174,1.02552172166,1.01301351686,1.00328342997,19742.7160011,41056.0265805,85423.5724518,70679.8223303,0.9657351400669077,1.027540296691785,1.1952150846483964,,298.8573666666676,0.947764540097361,1.05730822823252
2012-07-09,292.18,1.02392782988,1.0173752567986352,1.0298181305512477,1.0157836184119038,0.9543064310677074,0.9511377323480582,0.9556798482321002,1.0832313795276758,0,0,0,0,1.1402,0.908054545455,0.104515037594,-0.468674718574,-0.201402056962,0.068542925627,1.01331761115,1.01814545109,0.989689604203,0.966097278057,22.7794105264,22.4496512179,90.7844873259,137.936388329,0.987328084344,0.987328084344,0.987328084344,,,1.0,1.0173752568,1.04391010754,,,1.4012,3.72944242424,1.47958157895,-0.640478963415,-0.588458805087,0.880050965644,1.0069467028,1.01852852605,1.00888929809,0.997151057443,389.783973421,587.595884038,1041.69264479,1079.91536841,9.4122,27.9525818182,12.8928056391,-6.20120715291,-4.88665073693,7.0200858963,1.00369938716,1.01419306257,1.00433782515,0.993903648567,22708.2981208,46398.3319846,82255.3749218,70191.831432,0.9853514956533642,1.0265589704976383,1.210007529605038,,299.1712333333342,0.953558956953102,1.0439101075422488
2012-07-10,294.8,1.01515309815,1.0143830431491294,1.0402992448302633,1.0102463932010555,0.9669695279955391,0.9571739342186435,0.9674455237595169,1.0815173527037936,0,0,0,0,0.7622,0.990878787879,0.15175112782,-0.463084732645,-0.208169319913,0.0653708195389,1.02148656094,1.02720991251,0.998861118746,0.974707570164,24.8189673685,22.728665641,90.2282189715,137.641382921,0.996181529416,0.996181529416,0.996181529416,,,1.00896707509,1.02649813712,1.05327092786,,,-1.225,3.94931515152,1.45782293233,-0.533921575985,-0.604891002989,0.872952559731,1.00587297003,1.01648856304,1.00784839516,0.995714135304,384.269499737,592.727613077,1028.09110049,1066.69128975,-12.4136,29.3408606061,12.2410894737,-5.2739076454,-4.99245442891,6.94120674312,1.00110740874,1.01052280904,1.00156490215,0.990886131769,22022.4135516,46019.3049815,81474.4546595,69978.9773546,0.9800881953867029,1.0420284938941655,1.2157055630936227,,299.2671333333342,0.9621095917235076,1.0532709278645183
2012-07-11,287.86,1.0398633595,0.9936143039591316,1.024048381358947,1.0114546732255798,0.9592455596654338,0.9281614754626943,0.9572996341868973,1.0729034662691017,0,0,0,0,0.1168,0.963878787879,0.196060526316,-0.455791275797,-0.214640406704,0.06220865317,0.997745316028,1.00283141539,0.975923562938,0.951845790467,24.7835207895,22.6958819872,90.3020390981,138.310910185,0.972730037509,0.972730037509,0.972730037509,,,1.0,1.0,1.02847547251,,,-2.885,3.68390909091,1.41976466165,-0.426649648218,-0.620342173582,0.865740113566,0.997798951024,1.00720696605,0.999568082116,0.987128610821,378.797430527,583.3937225,1012.80648973,1061.07550437,-26.842,26.7766181818,11.452156015,-4.33549007974,-5.09249668454,6.86147666193,0.995418164385,1.00358775739,0.995512154835,0.98462675314,21618.9685779,44916.5600138,80711.7607676,70111.5715948,1.001181129715834,1.0555825748627805,1.2571041478496492,,299.33506666666756,0.9460365452872356,1.0284754725070564
2012-07-12,283.28,1.05680681069,0.9632425447992111,0.998977324822795,1.0096229239432604,0.9368654297714719,0.9101365461847388,0.9648830001021833,1.0597037258716144,-0.242945463337,0,0,0,-0.8488,0.841860606061,0.234162781955,-0.446754643527,-0.220897357009,0.0590504837835,0.981945554156,0.987076159713,0.960920214755,0.936928951429,25.015076579,23.0033374359,91.9853006962,140.266467673,0.957253404521,0.957253404521,0.957253404521,,,1.0,1.0,1.00800626268,,,-4.2626,3.12404848485,1.36758984962,-0.319286772983,-0.634810640823,0.858416217369,0.99714711059,1.00653071684,0.999832931316,0.986979207507,360.776914474,572.735897372,995.682571377,1056.29771698,-41.9696,21.650430303,10.5166206767,-3.40059842871,-5.18704097808,6.78085211046,0.991349932593,0.999177441522,0.99196740183,0.980759014575,21257.2404156,43689.6093231,79548.0355189,70364.37251,1.0335357243716465,1.0844041231290598,1.291090087545891,,299.3722333333342,0.9309846194294729,1.0121119011040052
2012-07-13,285.79,1.04768454693,0.9657351400669077,1.0110376056886121,1.019331597531833,0.9258755305018305,0.9068667893634577,0.9864692278485383,1.071739293482337,0,0,0,0,-1.6204,0.654672727273,0.267741729323,-0.436040501876,-0.226906238279,0.0559008266619,0.990290791152,0.995806525235,0.969970340711,0.945411179763,24.1902905264,22.9914182051,92.781718212,141.650796918,0.969436906377,0.965735140067,0.965735140067,,,1.00886049139,1.00886049139,1.01668445393,,,-5.211,2.30816969697,1.29672105263,-0.211783513133,-0.648348549578,0.850974226349,0.992001914427,1.00119954778,0.995300821697,0.982172096722,346.754343158,559.231207115,987.885297959,1053.21448852,-52.329,14.4954242424,9.42546541353,-2.46620307223,-5.27623278833,6.69932133766,0.989074558268,0.996520010667,0.990031228896,0.978566251945,21273.1169253,42449.7591353,79116.012607,70711.4941597,1.0639980405192622,1.0817033486126175,1.2776164316456138,,299.4177666666675,0.9519986675549634,1.0210797098860267
2012-07-16,287.9,1.04050434179,0.9853514956533642,1.0024722309272607,1.028618385794419,0.9093493367024635,0.9082305435502697,1.0017745920178154,1.071016703247647,0,0,0,0,-1.328,-0.115090909091,0.336743984962,-0.397180182927,-0.243503456106,0.0464367323919,0.995656323922,1.00322240333,0.97939911024,0.953101189411,19.0738673685,22.9367230128,90.839437405,145.827591254,1.0,0.972865204609,0.972865204609,,,1.01630895227,1.01630895227,1.02419067947,,,-2.9672,-0.710933333333,1.14872406015,0.0982439727955,-0.683513349742,0.827685814265,1.00620673413,1.01396244602,1.01276549281,0.998080222307,279.845409211,337.363643013,901.532764795,1051.13272953,-29.201,-11.0018787879,6.91153609023,0.220908818011,-5.51259658199,6.44751701904,1.00419943533,1.00942114578,1.00734057023,0.994569128028,19827.4513569,22179.9313738,73036.1644347,71558.022084,1.0418200764154222,1.1035428968391803,1.3065300451545676,,299.5612000000008,0.9590273151232511,1.028618385794419
2012-07-17,288.93,1.03697227702,0.9800881953867029,0.9941848461909022,1.0281108778422234,0.9253458877786318,0.9059354717336092,1.0234493995961886,1.081203457695618,0,0,0,0,-0.5678,-0.335321212121,0.342935338346,-0.382463133208,-0.24861965981,0.0432791344999,0.99829316159,1.00721343021,0.983667252669,0.956809773083,17.3586673685,21.9263045513,88.8859639082,146.879982327,1.0,0.976345757443,0.976345757443,,,1.01098708842,1.01994493081,1.02785485592,,,-0.4814,-1.39701818182,1.11431503759,0.194359498124,-0.693261171179,0.819586493338,1.00288861675,1.01114539659,1.01109894866,0.995974922023,239.025946316,330.868306667,856.996422532,1050.40024669,-5.1018,-16.6445454545,6.34148759398,1.052619606,-5.579443687,6.3611021882,0.999688911009,1.00504064751,1.00405858016,0.990929800829,17828.9310621,20765.2931353,69584.3343488,71641.4772931,1.063198698646731,1.0861454331498979,1.2963347523621638,,299.6124000000007,0.9708343133631262,1.0322984029440139
2012-07-18,288.2,1.03989197317,1.001181129715834,0.9947878913396155,1.0058985724756553,0.9607947726363515,0.8923153136417115,0.9958534899792675,1.068475883290698,0,0,0,0,0.0774,-0.494793939394,0.341443984962,-0.366999038462,-0.253551431376,0.0401344415614,0.994820512909,1.00461961187,0.981975954026,0.954738140621,14.9561734211,21.9565230128,86.9179607437,147.973470928,0.997473436473,0.977611940299,0.973878957862,,,1.00843276532,1.01736797515,1.02525791533,,,2.0742,-1.80256969697,1.08270714286,0.28675,-0.701883627813,0.81135749425,1.00902482196,1.01761694959,1.01884176965,1.00319609751,228.792056842,330.665536859,816.87064606,1049.98625981,17.483,-19.947,5.82008909774,1.84819798311,-5.63933447902,6.2737372517,1.00437575579,1.00975949822,1.0098482055,0.996285435581,17373.4548724,20072.3023846,66218.2186729,71646.1739406,1.0543372657876475,1.1045454545454545,1.3171408743927828,,299.6968666666674,0.9738789578616565,1.029690235449641
2012-07-19,292.78,1.02402053874,1.0335357243716465,0.9955455812846408,1.0109108486982943,0.955517117587546,0.9087466633558879,0.997037289289971,1.0851742031134173,0,0,0,0,0.7648,-0.577763636364,0.335091729323,-0.350366252345,-0.258215604489,0.0370104043676,1.00965583833,1.02012782085,0.998151350605,0.970128729767,15.0413473685,22.8187250641,84.8541999367,148.467831447,1.0,0.993147896879,0.989355590849,,,1.02445851849,1.03353572437,1.04155104945,,,4.6016,-1.83451515152,1.05936315789,0.375355253283,-0.709259949308,0.803014992895,1.01439312139,1.02354642836,1.02617761525,1.01003257386,224.768297632,340.487281474,778.609230317,1050.75573811,39.323,-19.8618484848,5.42576503759,2.61060933396,-5.69080613133,6.1856133609,1.01200425384,1.01774565287,1.01905653827,1.00504422783,17638.4042169,20217.4143846,63000.7999681,71660.0077392,1.0492178427488217,1.067149395450509,1.2866316005191611,,299.81273333333405,0.9893555908491872,1.0460538068526921
2012-07-20,304.08,0.986471542577,1.0639980405192622,1.027540296691785,1.0498912405482856,1.0118461333688273,0.9408706952566601,1.0180795500200883,1.137385449784926,0,0,0,0,1.5216,-0.514096969697,0.331495864662,-0.331200046904,-0.262478063467,0.0339244347313,1.04557903478,1.05798512078,1.03656554147,1.00756218361,24.3446260527,30.1123942949,85.4528834019,148.479252767,1.0,1.0,1.0,,,1.05620006947,1.07342558599,1.08175026681,,,6.1818,-1.46832121212,1.04469586466,0.460328447467,-0.715327093589,0.794566382628,1.01523917135,1.02498041177,1.02899873413,1.01248951729,218.062501053,351.708371731,751.944059984,1052.15883395,53.3466,-16.2187939394,5.17001503759,3.33853395872,-5.73328739012,6.09680387979,1.01325396829,1.01938463773,1.02194076505,1.00759275882,17948.3701958,20494.3444558,60169.7188985,71707.5448251,1.0166403578005787,1.0513022888713497,1.2468758221520653,,299.96626666666737,1.0,1.0864268105327093
2012-07-23,299.94,1.00139772399,1.0418200764154222,1.0265589704976383,1.0571690398984914,0.9857368213487578,0.9209370874144125,1.000800800800801,1.1232025164769321,0,0,0,0,3.081,0.304721212121,0.322258270677,-0.260506965291,-0.272968874531,0.0249124359106,1.02419810588,1.03896193868,1.02242542258,0.993966658175,42.1171818421,44.8081241026,85.6321300633,148.397292689,0.9863851618,0.9863851618,0.9863851618,,,1.02445522235,1.04951187935,1.05881107032,,,4.1888,1.02246666667,1.00577932331,0.683198170732,-0.725419949895,0.768729889656,1.00267460363,1.01148757924,1.01920577526,1.00174540169,214.411098948,357.702074295,648.986163988,1053.0762033,38.5148,6.95713939394,4.8594056391,5.22082209193,-5.80384438584,5.82760132473,1.0022981687,1.00742969034,1.01333427391,0.998006509156,18187.1122885,20079.0954408,49209.2483294,71800.0137952,1.0592451823698072,1.065179702607188,1.2743215309728613,,300.35923333333403,0.9863851617995265,1.0716352852906499
2012-07-24,307.19,0.978162049546,1.063198698646731,1.0420284938941655,1.084021455289717,1.023284477015323,0.9411746683415546,0.9966582311336057,1.1685115447525583,0,0,0,0,2.837,0.693866666667,0.328741729323,-0.233151876173,-0.275713827356,0.0219841144307,1.04583329787,1.06160957277,1.04693689844,1.01797060771,51.6106618421,51.3449833333,86.9550549209,148.460921505,1.0,1.0,1.0,,,1.02417150097,1.07488015676,1.08440412313,,,1.1962,1.70284848485,0.984160902256,0.743549788931,-0.726388449367,0.759930953815,0.994532545329,1.00204877171,1.0107503363,0.993054009932,214.716099737,330.993549679,613.077951124,1053.0762033,13.352,13.5492666667,4.78887406015,5.71473597561,-5.8107266526,5.73681501212,0.995090035571,0.99917162004,1.00594889869,0.990328633697,18076.8538408,18714.7940746,45363.6074618,71895.5005949,1.0215827338129497,1.0435561053419709,1.2288160421888734,,300.4816000000007,1.0,1.0975383186251741
2012-07-25,303.86,0.989277847254,1.0543372657876475,1.0555825748627805,1.08096762717894,1.021000638419408,0.9333742896636461,0.969219482632133,1.1802221704342424,0,0,0,0,2.1662,1.06395151515,0.340286466165,-0.204272115385,-0.278035067979,0.0190923789442,1.03277863882,1.04793132198,1.03553495838,1.00687825823,56.7561094737,54.0651173718,87.2538283386,148.485458553,0.989159803379,0.989159803379,0.989159803379,,,1.01306928052,1.05543591525,1.07264896922,,,-2.037,2.0352,0.94179962406,0.794393105066,-0.726275637307,0.751010453533,0.986855688347,0.992850268854,1.00214050428,0.984124525743,218.533267369,324.368638397,573.905928465,1054.11966217,-14.351,17.1569939394,4.55846428571,6.12019795966,-5.81000884025,5.64529625736,0.9882730702,0.991135895982,0.99837032933,0.98237504669,17933.0817187,18884.4437485,41364.6954918,72192.8060327,1.0476206147567957,1.0505166853156058,1.2538340025011518,,300.6019666666674,0.9891598033790163,1.0856407874522134
2012-07-26,307.19,0.979067677984,1.0492178427488217,1.0844041231290598,1.0832951299502769,1.0456108104428332,0.9597887896019496,0.9871778391927502,1.1613549582246419,0,0,0,0,1.4454,1.39146666667,0.359742481203,-0.173257340525,-0.279908249824,0.016242699666,1.04210272781,1.0569278422,1.0464380518,1.01780702577,65.1270305263,58.5969173718,89.4540784177,148.667273895,1.0,1.0,1.0,,,1.02417150097,1.06589174185,1.08440412313,,,-5.2222,2.03757575758,0.88407593985,0.837560999062,-0.725243695792,0.741971366954,0.98777616204,0.992551432462,1.00229297822,0.984082122178,227.127073685,317.728043526,559.812976567,1057.06251432,-40.3602,18.218630303,4.25524849624,6.4567521576,-5.80218270921,5.5531689354,0.99400621758,0.996014947384,1.00369357683,0.987373007562,17433.6576537,18790.4692,39367.3788021,72337.0727344,1.0170904000781276,1.047983332790781,1.2531983463003353,,300.7598000000007,1.0,1.0975383186251741
2012-07-27,309.14,0.973423475879,1.0166403578005787,1.0817033486126175,1.093642763646655,1.051246301900908,0.95893045474285,0.9955237819212315,1.1617437053739195,0,0,0,0,0.9522,1.65518181818,0.388862030075,-0.140644207317,-0.281313648617,0.0134384964989,1.04637328455,1.06096772035,1.05278124242,1.02412032105,75.4527313158,63.8546048718,91.5173528481,149.001939367,1.0,1.0,1.0,,,1.03067280123,1.07265787647,1.09128777182,,,-6.148,1.83528484848,0.831642481203,0.874791252345,-0.723027159517,0.732849072168,1.00418790028,1.00820339756,1.01876805134,1.00016339385,220.445743158,311.432603526,552.997010064,1057.04332537,-44.918,17.7917636364,4.06156052632,6.74489659944,-5.78470451242,5.46076984364,1.01033794821,1.01190740461,1.02029539357,1.0036008686,17426.8433398,19230.8070654,38485.2938094,72327.3850905,1.0340945849776801,1.0318302387267906,1.2296047098402019,,300.92413333333405,1.0,1.1045053413841153
2012-07-30,317.71,0.949020070714,1.0592451823698072,1.1035428968391803,1.106271109718305,1.1123910227232938,0.9962371829042675,1.0241771703039877,1.1960621917705079,0,0,0,0,1.4254,1.8716,0.51964924812,-0.035802673546,-0.282629414264,0.00534493125952,1.06580653386,1.0830545814,1.08096153895,1.05185769164,113.307171316,90.4064599359,100.138280443,151.211957292,1.0,1.0,1.0,,,1.03424590644,1.05924518237,1.12154052528,,,1.6796,0.406266666667,0.67059962406,0.956626993433,-0.708984654829,0.705279965831,1.02212148064,1.0262402328,1.03786839113,1.01906814371,265.063605,346.716501282,579.910350491,1061.24841028,30.3388,9.33308484848,3.8059056391,7.3874413227,-5.67258263449,5.18486267002,1.02311653298,1.0255294507,1.03480019028,1.01806996125,23076.741104,22898.7264174,40452.4394886,72576.5700468,1.0056025935601651,1.0178779390009758,1.194359636146171,,301.5131666666674,1.0,1.135124513201615
2012-07-31,313.82,0.96148365305,1.0215827338129497,1.0861454331498979,1.079829330397082,1.1018186925075486,0.9937302089930335,1.0166186141436393,1.2161680359634164,0,0,0,0,1.5812,1.79956969697,0.572617669173,0.00138234052533,-0.282056723218,0.00275314193792,1.04819275096,1.06759289814,1.06732012334,1.03880369748,119.038866053,100.425306667,103.62194049,151.998557233,0.987756129804,0.987756129804,0.987756129804,,,1.01513877208,1.04627592185,1.10780852866,,,5.2196,0.100387878788,0.624095864662,0.977040384615,-0.701519580696,0.696025398178,1.01997735134,1.02517782628,1.03710298887,1.01846710048,294.12748,376.517479743,604.76596201,1065.2134132,55.9172,7.4320969697,3.88361804511,7.55262680582,-5.61355409634,5.09338853211,1.02115979505,1.02474518256,1.03428787805,1.01773507238,26249.4761082,25377.9013087,42260.613123,72809.2907717,1.0215091453699574,1.0493276400484355,1.1808042827098337,,301.7328000000008,0.9877561298039093,1.1212261960055736
2012-08-01,318.33,0.948540508278,1.0476206147567957,1.1045454545454545,1.0987884436160298,1.1074659059281937,1.0140158634090402,1.0247883333869876,1.2247229916897506,0,0,0,0,1.6744,1.73230909091,0.633912030075,0.0397274390244,-0.280930022269,0.000213010884215,1.05706904338,1.07975730646,1.08203972289,1.05340291656,121.021035789,112.212895833,109.581738845,153.639109556,1.0,1.0,1.0,,,1.02972763149,1.06131226245,1.12372917255,,,6.8334,-0.0423212121212,0.596170300752,0.993412570356,-0.692656295417,0.686696626974,1.01417642649,1.01976698666,1.03244350339,1.01399106164,298.99632079,378.445356667,622.416608545,1067.46229709,62.3842,6.72635757576,4.13776315789,7.68659015009,-5.54409895101,5.00177087768,1.01453662946,1.01884445579,1.02904570782,1.01269802265,25998.7166366,26036.1533231,43404.6842587,72922.732087,1.0027644268526372,1.0517387616624259,1.181384098262809,,301.94890000000083,1.0,1.1373396691557398
2012-08-02,312.44,0.967001130884,1.0170904000781276,1.067149395450509,1.06239586521133,1.0850494877582915,0.9873593730249021,0.9948100741872831,1.209086335668124,0,0,0,0,1.6352,1.62387878788,0.696845488722,0.0788919793621,-0.279324355368,-0.00228374124722,1.03293974904,1.05720402965,1.06146195627,1.03371808816,113.460150263,116.491071218,113.331585759,154.287653774,0.981497188452,0.981497188452,0.981497188452,,,1.01067477518,1.02823668795,1.10293702344,,,6.489,0.0205939393939,0.581639097744,1.00555309568,-0.682521521917,0.677289978155,1.0095990949,1.01574533425,1.02908383715,1.01085663057,273.202131316,371.698224038,638.514912342,1068.77908503,52.1162,7.38844242424,4.51084736842,7.78575028143,-5.46525829231,4.90998177077,1.01003100018,1.01510109334,1.02590424635,1.00976308557,23527.9159379,26045.0431857,44372.5318567,72903.7659019,1.030373831775701,1.0671488925873769,1.2019907822301883,,302.12983333333415,0.9814971884522351,1.116295687591554
2012-08-03,319.68,0.945742304805,1.0340945849776801,1.0513022888713497,1.0802554658196195,1.0891622091240503,1.0095051631035463,1.0292006052606162,1.236242700800495,0,0,0,0,1.4362,1.52455757576,0.764741353383,0.119107434334,-0.277159837963,-0.00472616889942,1.05098776675,1.07842153335,1.085260857,1.05731527401,111.359862105,127.0324225,120.592172136,156.180286946,1.0,1.0,1.0,,,1.02317244911,1.05206345027,1.12849477549,,,4.161,0.239872727273,0.57122481203,1.01352858818,-0.671241449836,0.667793970925,1.00136588228,1.00785945105,1.02158089166,1.00373169574,232.268703948,354.218108718,649.124205048,1068.88140654,27.4426,8.95288484848,4.91238796992,7.8512179409,-5.3781426805,4.81792619481,1.00220686935,1.00784645039,1.01899903181,1.00320175515,19618.1613777,25237.2626728,45076.5350177,72795.8552321,0.9978103103103103,1.0533033033033035,1.1592842842842843,,302.3349000000008,1.0,1.1421629926042374
