,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2012-05-21,21.42,1.21966075319,0.9313043478260871,0.8854898718478711,0.8829348722176422,0.9276743178865311,0.7593052109181142,0.9087823504454816,0.5185185185185185,8.73618233618,0,0,0,-0.1958,-0.15916969697,-0.0750161654135,0.00863825046904,-0.0429471592241,-0.00378223386412,0.919510624598,0.892872030013,0.894433280267,0.836624793114,1.13955263158,1.08410769231,0.742944541139,4.05719168239,-13.032,-17.8410606061,-11.9851879699,-3.03880241557,2.5457111243,0.401706673723,0.977437134541,0.951932047179,0.936345199167,0.95656436978,12551.7887566,18731.5305385,15641.6356325,53419.9861069,-63.9276,-48.2757878788,-10.2082609023,-2.42057964353,5.79550360408,8.70836754695,0.962833437557,0.955871778261,0.951051386225,0.96776616001,87792.7259208,59420.6944369,43628.3947435,129734.920569,1.0448179271708682,0.9850606909430438,0.8548085901027076,,26.125133333333437
2012-05-22,21.89,1.19118318867,0.9529821506312582,0.9259729272419628,0.9011939069575958,0.9174350377200335,0.7913955169920462,0.9651675485008818,0.5388970950270803,0,0,0,0,-0.1552,-0.156181818182,-0.0834319548872,0.0076450750469,-0.0435478565987,-0.00364332169958,0.946124089642,0.914464751958,0.915664918509,0.855972549441,1.053045,1.19435769231,0.773322768987,4.13637427673,-5.091,-15.8255151515,-12.531962406,-3.30190924015,2.35381646302,0.438827867727,0.991595674316,0.964208221006,0.947855558467,0.967111600893,10295.0917039,18994.5587885,16091.7670692,52949.6460362,-48.7484,-47.8155818182,-13.4109703008,-2.79709910882,5.57235748213,8.74899209384,0.976374256733,0.966961895533,0.96196547922,0.978159053538,82550.4645958,63751.4493615,46754.1397833,125853.537616,1.0306075833714023,0.9913202375513933,0.8044769301050707,,26.075000000000102
2012-05-23,21.15,1.23041449961,0.941674087266251,0.9155844155844155,0.8590576766856214,0.8827212020033388,0.7758620689655171,0.9644322845417236,0.5182553295760842,9.78676215779,0,0,0,-0.1436,-0.158660606061,-0.0921146616541,0.00626362570356,-0.0441343442335,-0.00351986643765,0.922312103439,0.887052803758,0.886611227265,0.828147216383,0.981402894735,1.35917538461,0.843956946202,4.25108376965,1.456,-13.7968181818,-12.9902763158,-3.57546693246,2.15995843589,0.474957973364,0.977169753167,0.948643848742,0.931704960699,0.949266533779,8728.2079671,19715.004101,16956.8277199,52415.5337295,-28.2078,-46.473769697,-16.5637684211,-3.19221986398,5.34728692716,8.78598488186,0.979000678522,0.967569972393,0.96211189746,0.977533967008,74830.9989629,68293.3172892,49856.2964239,120551.58687,1.078486997635934,1.0638297872340425,0.8430260047281324,,26.023266666666768
2012-05-24,22.62,1.14851164162,1.026781661370858,0.9712322885358524,0.9139393939393939,0.9544303797468355,0.802412202908833,0.9843342036553525,0.5553645961207956,0,0,0,0,-0.0872,-0.152860606061,-0.0997473684211,0.00465131332083,-0.0446852745546,-0.00340980687112,0.990216035196,0.951009554241,0.949507563634,0.886513443935,0.867929210525,1.36381019231,0.839995427215,4.30009009041,5.005,-11.6391818182,-13.3414793233,-3.85645637899,1.96428837025,0.510084238673,0.981391840549,0.951693709414,0.933820875189,0.95011861884,7492.21615789,20239.0063526,17779.6356566,51932.972923,-10.0376,-44.0027636364,-19.5994977444,-3.6041940666,5.12012515676,8.81930401712,0.980985687259,0.967751756716,0.961821468303,0.976485864157,67598.2490832,72736.8481426,53004.4966187,115783.985916,0.96684350132626,0.97789566755084,0.808576480990274,,25.979333333333432
2012-05-25,21.47,1.20780468871,0.9710538218000905,0.9198800342759211,0.8622489959839358,0.9171294318667236,0.7605384342897626,0.8893951946975973,0.5120438826615789,8.87180075749,0,0,0,-0.0582,-0.146303030303,-0.107060526316,0.00277030956848,-0.0452137233357,-0.00331492825648,0.945898317032,0.90595495543,0.902707702657,0.842448082715,0.820679999998,1.45998044872,0.901285063291,4.39782509434,7.188,-9.376,-13.5503383459,-4.13484158068,1.76742586,0.544234570015,0.99231824679,0.961427008527,0.94240715812,0.957756921417,5767.89128289,20330.9683317,18475.0295945,51373.0269535,6.2346,-40.412569697,-22.420412782,-4.0253130863,4.8917827473,8.84897912132,0.986645638367,0.971617005922,0.96520871661,0.979205206126,56923.4224053,76100.5428664,55608.7277646,110846.60482,0.9916162086632511,1.04145319049837,0.8644620400558919,,25.931566666666768
2012-05-29,22.38,1.15071790289,1.0448179271708682,0.9730434782608696,0.9075425790754258,0.9471011426153195,0.7792479108635098,0.8916334661354581,0.5347670250896057,0,0,0,0,-0.0136,-0.106921212121,-0.126782706767,-0.00685698874296,-0.0470456824308,-0.00307967587235,1.00484913793,0.956267224988,0.946470295931,0.881785833015,0.551806315788,1.70108487179,1.08580955696,4.74514141116,5.975,-0.639060606061,-12.7345075188,-5.15122373358,0.980939258087,0.67233594162,1.01803973432,0.987350967841,0.963566947971,0.974694711997,1751.75739473,18372.5046138,20618.5767844,47259.6476705,8.2552,-18.8939090909,-30.0555860902,-5.63762631332,3.97306432109,8.93303378263,0.988906548207,0.969242436036,0.960621176751,0.972115865109,26216.8998853,87444.6275046,65526.6755116,92174.544161,0.9428060768543344,0.9593386952636282,0.8704200178731011,,25.75306666666677
2012-05-30,22.56,1.13988622931,1.0306075833714023,0.9821506312581628,0.9122523251112009,0.9447236180904522,0.7811634349030471,0.8906435057244374,0.5406182602444285,0,0,0,0,0.0316,-0.0820181818182,-0.127989097744,-0.00961625234522,-0.0474023690225,-0.00305440889415,1.01459378022,0.966239439787,0.95510761366,0.889528522283,0.50022605263,1.66831737179,1.08879352848,4.79467993711,10.502,1.52639393939,-12.1737819549,-5.37043116792,0.788303306669,0.702282316173,1.01181754904,0.982888821232,0.958103965745,0.96796244858,1619.39865789,17143.1439167,20946.3417528,45999.6299991,2.474,-12.1545272727,-30.9947789474,-6.02499739681,3.73992246249,8.94562460054,0.999769589997,0.979641628442,0.970508150845,0.981583319997,23104.6428832,88897.4855461,67358.3492838,89385.9788207,0.9618794326241135,0.9534574468085107,0.8599290780141844,,25.71583333333344
2012-05-31,22.81,1.12592868625,1.078486997635934,1.0155832591273375,0.9102154828411811,0.9571968107427612,0.7870945479641132,0.8913638139898398,0.5491092922484352,0,0,0,0,0.1174,-0.0515333333333,-0.127356390977,-0.012375750469,-0.0477138639827,-0.0030417392403,1.02706110136,0.979001470004,0.966284876117,0.900073493506,0.452651578946,1.62145326923,1.09534606013,4.83336413522,11.668,3.19254545455,-11.5450864662,-5.58673721857,0.59622630245,0.731245827779,0.998894948252,0.971856666305,0.946376955137,0.954678544267,1512.70533552,16032.0434359,21212.6887911,45269.3484713,-2.8124,-6.46000606061,-31.5578744361,-6.4131146576,3.5029755831,8.95468888149,0.988404504759,0.96785851458,0.958275796583,0.968622691857,20244.8452632,92962.6262592,71082.3933443,87774.6613099,0.9864094695309076,0.9416922402455065,0.8461201227531785,,25.682433333333442
2012-06-01,21.87,1.17265203475,0.96684350132626,0.9927371765773945,0.8661386138613861,0.9418604651162792,0.7612252001392273,0.8372894333843798,0.5168990782320965,0,0,0,0,0.1522,-0.0240363636364,-0.125623684211,-0.0152181285178,-0.0479912461908,-0.00304315012305,0.988005692214,0.941586748038,0.927544837165,0.863842162173,0.385689210525,1.61297634615,1.12999606013,4.90652878931,7.545,4.40175757576,-10.858962406,-5.7971940666,0.405135636428,0.759224904415,1.00247429454,0.976949499763,0.950381863978,0.957305148139,1397.32621052,14698.0603782,21382.6933528,44508.6295754,-11.1334,-2.40973333333,-31.736781203,-6.80441859756,3.26233707806,8.96018398763,0.988396103274,0.967157053986,0.957030622109,0.966735297987,16702.0068345,97119.8806818,75050.1951007,86277.9288012,1.0114311842706905,0.9935985368084134,0.9003200731595794,,25.645900000000108
2012-06-04,21.29,1.19991545326,0.9916162086632511,0.9629127091813658,0.8732567678424938,0.9196544276457883,0.7348981705212289,0.8213734567901234,0.49696545284780574,7.43475258918,0,0,1,-0.0414,0.0224,-0.112104511278,-0.0242465994371,-0.0486208846109,-0.00313296594838,0.971192664736,0.924717405232,0.906608468847,0.843527442376,0.230181842103,1.65494557692,1.24533314873,5.14668748428,-9.068,4.45175757576,-8.4294887218,-6.42118867261,-0.159538538737,0.83700966972,0.983903879586,0.962800985366,0.935088573885,0.937255113236,1420.65365131,12691.5378141,21391.4795174,42345.0421761,-36.081,-2.97311515152,-30.0537233083,-8.13660605066,2.51856018226,8.95453685608,0.972394681112,0.949750504233,0.938510828164,0.945413253672,11765.075584,113384.242333,87788.042199,84612.7193847,1.050258337247534,1.0098637858149366,0.9281352747768906,,25.54620000000011
2012-06-05,21.1,1.20917219589,0.9428060768543344,0.9850606909430438,0.8722612649855312,0.9217999126256008,0.7181756296800546,0.8109146810146042,0.49740688354549745,8.05340763961,0,0,0,-0.1592,0.0219333333333,-0.10602556391,-0.0274673545966,-0.0487682005977,-0.00319396506577,0.96552039719,0.920111634397,0.900031458446,0.836919659679,0.245571315788,1.66479589743,1.30800314873,5.2531008805,-12.842,3.15027272727,-7.55332142857,-6.62159111163,-0.344746747539,0.86073680994,0.993406480359,0.973472487239,0.944917428432,0.945652276198,1455.54838815,12149.4106266,21613.1874114,41643.1960652,-49.4468,-7.9469030303,-29.0392781955,-8.67026231238,2.25891511222,8.94447006887,0.972903556839,0.950120570139,0.938103805004,0.944035514021,16754.3721608,121150.936424,94481.4231072,86086.7262107,1.0175355450236965,1.0033175355450237,0.9142180094786729,,25.513533333333445
2012-06-06,21.7,1.17450230415,0.9618794326241135,0.9913202375513933,0.9179357021996616,0.9365558912386706,0.7508650519031141,0.8397832817337461,0.5182708383090519,0,0,0,0,-0.206,0.0186121212121,-0.0992045112782,-0.0307272748593,-0.0488725884904,-0.00327147654694,0.993726244447,0.949588657448,0.926889953175,0.86145082014,0.244885263156,1.59784205128,1.33701378165,5.33014779481,-12.884,1.46218181818,-6.64059774436,-6.81427169325,-0.527079773207,0.88338804769,0.996816427261,0.978312007581,0.949234780415,0.948454964342,1462.33723026,11624.5946651,21711.1224304,40619.2391097,-59.5432,-14.4310545455,-27.9446353383,-9.24614608349,1.99547931757,8.92999139682,0.976685018276,0.954020537603,0.940987163829,0.94591406714,19973.7204198,124363.251559,100286.891025,86318.3810747,0.9912442396313365,0.9608294930875577,0.8953917050691245,,25.48670000000011
2012-06-07,22.5,1.13135555556,0.9864094695309076,1.0638297872340425,0.974025974025974,0.9570395576350489,0.7793557325943886,0.9098261221188839,0.5463817387081107,0,0,0,0,-0.1384,0.0153090909091,-0.091254887218,-0.0339611397749,-0.0489288428856,-0.00336447258072,1.02944204241,0.987188487188,0.96210380031,0.893879162435,0.263697631577,1.48978051282,1.33104905063,5.37461681997,-5.458,0.32496969697,-5.63808646617,-6.98534533302,-0.704845273676,0.905095422276,1.02191242731,1.00574963141,0.975681200016,0.973570700913,1727.53789473,10862.1524103,21533.7441756,39288.7042201,-52.1614,-19.3901818182,-26.5832402256,-9.8306836773,1.73068340512,8.91151769848,1.0002748705,0.978475733295,0.964374828286,0.968595767608,19929.1203221,119872.819712,101444.420999,85551.7822332,0.9546666666666667,0.9368888888888888,0.8675555555555555,,25.45550000000011
2012-06-08,22.12,1.14932338758,1.0114311842706905,0.97789566755084,0.9497638471446974,0.922050854522718,0.7707317073170732,0.8722397476340694,0.5354635681433066,0,0,0,0,-0.0308,0.0090303030303,-0.0826872180451,-0.0371743667917,-0.0489411070089,-0.00347365064309,1.01203275838,0.973484431731,0.946988751298,0.879525048521,0.263969473682,1.38246538461,1.33854879747,5.43194905267,4.937,-0.104848484848,-4.56945112782,-7.1276602955,-0.877653605544,0.925854986248,1.02319604799,1.00991427356,0.979406790989,0.976173704823,2000.96010526,10091.5993526,21502.413443,37930.7532664,-24.2586,-22.4300060606,-24.9787417293,-10.4168819653,1.46555784546,8.8891030155,1.00377013628,0.983406411227,0.96854522528,0.97196720873,20000.9399566,114059.495798,101852.364544,84571.4209451,0.9823688969258589,0.9213381555153706,0.8838155515370705,,25.423033333333446
2012-06-11,22.36,1.13258348241,1.050258337247534,1.04145319049837,0.9580119965724079,0.896911351784998,0.7589952477936184,0.8983527521092808,0.5443037974683544,0,0,0,0,0.1474,-0.00499393939394,-0.0546563909774,-0.046087945591,-0.0487199733357,-0.00390135402628,1.02025917138,0.992619721436,0.959188379064,0.891451524084,0.267425263156,1.0252599359,1.37938162975,5.58149776336,27.367,2.31524242424,-1.34021240601,-7.39680792683,-1.36350639504,0.98175969444,1.02711547094,1.02134755764,0.989553288671,0.982633275449,3063.25226315,7010.71624199,20883.4577532,33751.6234111,61.9638,-17.7148484848,-19.3786402256,-12.0806650094,0.674750859998,8.79916326569,1.0106190264,0.995154178204,0.977545907986,0.97889593114,20604.9677503,88474.4577717,104236.477313,80779.6614372,0.9615384615384616,0.9025044722719141,0.9042933810375671,,25.324566666666776
2012-06-12,21.47,1.17790094706,1.0175355450236965,0.9593386952636282,0.9334782608695652,0.8664245359160613,0.7418797512093986,0.8570858283433133,0.5281672816728167,4.03815147042,0,0,0,0.0928,-0.00321212121212,-0.0464251879699,-0.0487040103189,-0.0485833025668,-0.00407908496792,0.978934889659,0.957125502914,0.921810346216,0.857047338193,0.246743157893,0.854481474357,1.42126580696,5.64958740566,23.414,3.78433333333,-0.374266917293,-7.4288935272,-1.51502339721,0.998338332613,1.01275445884,1.00971199194,0.977779854152,0.969934822462,2998.14036841,5856.40403686,20831.0887405,32874.9099441,60.7724,-12.5858787879,-17.5184609023,-12.5768521576,0.412857170066,8.76216376586,0.999568429181,0.985589311609,0.9671055647,0.96783436289,20255.3618411,78138.7122558,105988.620157,80675.5053195,0.9860270144387518,0.9105728924080113,0.9082440614811366,,25.289533333333445
2012-06-13,21.51,1.17441655044,0.9912442396313365,0.9534574468085107,0.936438833260775,0.8815573770491805,0.7181969949916528,0.840234375,0.5328214020312114,4.5094900526,0,0,0,-0.0058,-0.0067696969697,-0.0388733082707,-0.0511360694184,-0.0484207366385,-0.00427359406129,0.983246863072,0.96198568873,0.924311520054,0.859675723203,0.227960789472,0.77366153846,1.46051580696,5.71741710299,16.023,5.85945454545,0.555009398496,-7.42566123358,-1.66083748681,1.01400762664,1.02707444886,1.02679168245,0.994271023352,0.985353039358,3412.60249341,5313.80858814,20673.6882718,31859.0920007,44.073,-5.54335151515,-15.6380620301,-13.0258455206,0.152406775961,8.72205451858,1.01169195049,0.999108275522,0.979586450026,0.979796074218,21116.503525,68322.0491892,106292.931943,80056.4124135,0.9693165969316597,0.9000464900046489,0.8386796838679683,,25.26170000000011
2012-06-14,21.48,1.17572780881,0.9546666666666667,0.9416922402455065,0.956366874443455,0.8745928338762216,0.7276422764227642,0.8287037037037037,0.5319465081723626,4.99055517162,0,0,0,-0.0976,-0.00933939393939,-0.032157518797,-0.0534413930582,-0.048235847398,-0.00448500591454,0.981853087718,0.963768928772,0.924203879892,0.859569614934,0.227537894735,0.683501282049,1.49585428797,5.78017176101,10.394,8.07772727273,1.41259962406,-7.38963672608,-1.80069268636,1.02873692851,1.02345791672,1.02550774993,0.993017222748,0.983081678424,3802.12565131,4726.00250641,20450.5265091,30773.5579299,24.7022,2.1174,-13.8426319549,-13.433693879,-0.106927695734,8.67873618846,1.00631103804,0.995060680088,0.974802863534,0.974412989192,20791.5176106,58083.7649372,106801.285288,79631.9494088,0.9813780260707634,0.8999068901303537,0.8216945996275604,,25.254633333333445
2012-06-15,21.73,1.16191440405,0.9823688969258589,0.9935985368084134,0.9863822060826146,0.8740949316170555,0.7454545454545455,0.8650477707006369,0.5255139056831922,0,0,0,0,-0.1318,-0.0102363636364,-0.0263187969925,-0.0555906894934,-0.0480258087201,-0.00471303239995,0.992690726359,0.977892782809,0.93608314038,0.870627829641,0.219778947367,0.574698397434,1.51745917721,5.83034490566,5.529,9.96003030303,2.14708082707,-7.3204375,-1.93495726383,1.04245628781,1.01343135367,1.01755249438,0.985081724632,0.974284241735,3841.03115789,3979.09635256,20368.4204173,29787.8241368,16.0366,10.2590909091,-12.0701398496,-13.797729151,-0.362944237869,8.63243484798,1.01823870082,1.00845622178,0.98740729309,0.986327095107,22951.4875608,47449.3731435,104861.464908,78717.5454833,0.9378739070409572,0.9134836631385183,0.8122411412793372,,25.248400000000107
2012-06-18,21.5,1.17320775194,0.9615384615384616,1.0098637858149366,0.9724106739032112,0.8679854662898668,0.7789855072463767,0.8119335347432024,0.524390243902439,3.97046948898,0,0,0,-0.0382,-0.00776363636364,-0.0138169172932,-0.0607886257036,-0.047247097691,-0.00549109962792,0.982991953182,0.974084813338,0.929066827993,0.864593151115,0.198932631577,0.406770256408,1.59941037975,5.98021531053,1.142,11.9375757576,3.87778383459,-6.89559533302,-2.30206072726,1.0775702507,1.02661673741,1.03444241391,1.00250654367,0.989055651328,4461.6123421,3948.25797436,20214.6128085,26860.1691054,35.994,29.0401757576,-6.41367969925,-14.558526243,-1.10456000498,8.47708682358,1.02518842335,1.01940894256,0.997727900405,0.994836154289,32473.5097685,33705.4346644,100742.630609,75425.8861313,0.9386046511627907,0.9353488372093023,0.7967441860465115,,25.223966666666772
2012-06-19,21.17,1.19096520233,0.9860270144387518,1.0033175355450237,0.9883286647992531,0.8726298433635614,0.7840740740740741,0.7637085137085138,0.5200196511913535,4.32230349472,0,0,1,-0.0226,-0.0140363636364,-0.0112740601504,-0.0621359990619,-0.0469467636545,-0.0057801938064,0.970989565417,0.961442390663,0.916023928258,0.852464627449,0.194872368419,0.38671179487,1.64463234177,6.04830061321,-0.174,10.9205151515,4.31845864662,-6.68205769231,-2.41316792663,1.08736407001,1.00498746983,1.0130229734,0.982311481977,0.968384137215,4470.87007236,3980.79245994,20192.7432275,26322.1424135,40.252,32.3435212121,-4.30308345865,-14.6848463649,-1.34100334476,8.42051566803,1.02270972795,1.01779704538,0.996369923429,0.992952824336,36035.4786106,32522.5846767,99183.3980418,74593.5014921,0.9234766178554558,0.9409541804440246,0.7964100141709965,,25.21273333333344
2012-06-20,20.85,1.20855795364,0.9693165969316597,0.9608294930875577,0.9524897213339425,0.8583779333058873,0.7921732522796353,0.7609489051094891,0.5125368731563422,5.03507331378,0,0,0,-0.044,-0.0288666666667,-0.0098984962406,-0.0633293386492,-0.0466346094116,-0.00608310474774,0.960630284042,0.949594088378,0.903536141446,0.840823280925,0.179089210524,0.373032756408,1.70469265823,6.12414891509,0.25,9.53612121212,4.71628571429,-6.4340304878,-2.51880335795,1.09638328356,1.01323280941,1.02248701206,0.992337410509,0.97757595237,4354.36270394,4182.38176282,20113.0957848,25733.4280566,43.8434,34.7528606061,-2.05496503759,-14.7399417683,-1.57069709623,8.36249812035,1.02838680357,1.0252126514,1.00390493062,0.999969547203,42868.273584,32279.3641358,97582.688115,73654.6219029,0.9285371702637889,0.9721822541966426,0.8091127098321342,,25.198433333333437
2012-06-21,21.08,1.19481182796,0.9813780260707634,0.9368888888888888,0.9966903073286052,0.8562144597887895,0.8048873615883924,0.8138996138996138,0.5140209704950012,5.46572104019,0,0,0,-0.0978,-0.0437393939394,-0.00948909774436,-0.0643613273921,-0.0463077560947,-0.00639950202523,0.972997922917,0.962546089657,0.914890846751,0.851306566782,0.196531578945,0.340407628203,1.74570025316,6.18678930425,0.201,7.84406060606,5.06040977444,-6.16050644934,-2.61901042399,1.10461944024,1.01233077412,1.02258861759,0.993546489912,0.97785835118,4259.40328947,4387.24135256,19756.8743509,25214.237893,40.7584,36.0570242424,0.254290601504,-14.7325111867,-1.79372703499,8.30302659583,1.02549264629,1.02415323123,1.00319083468,0.998707285606,48037.0780029,31813.8484718,95297.4622465,72801.468978,0.9169829222011385,0.9463946869070209,0.8007590132827325,,25.18663333333344
2012-06-22,20.38,1.23515701668,0.9378739070409572,0.9213381555153706,0.9009725906277629,0.8234343434343434,0.7769729317575295,0.7859622059390667,0.5032098765432098,6.41399137518,0,0,0,-0.1582,-0.0614060606061,-0.0105969924812,-0.0652831144465,-0.0459743289967,-0.0067304136331,0.943933674533,0.933738044786,0.886168830816,0.824354456237,0.275383947367,0.340900961537,1.82556884494,6.28211004717,2.249,6.00939393939,5.34897932331,-5.86611409475,-2.71343619609,1.11208128781,1.0141657784,1.02554434196,0.997714697542,0.980937027229,4163.28897368,4651.40416506,19164.0214541,24676.4507263,28.1204,34.6002060606,2.38029022556,-14.6913920497,-2.01262181786,8.24175308124,1.00490074935,1.0048793685,0.984425731433,0.979320394973,47540.8677945,29028.7784122,92892.5434415,72382.5094214,0.9739941118743868,0.9582924435721296,0.8253189401373896,,25.172500000000106
2012-06-25,20.18,1.2449851338,0.9386046511627907,0.9025044722719141,0.9399161620866325,0.8104417670682731,0.7960552268244575,0.7702290076335878,0.4997523526498266,8.04033448106,0,0,0,-0.1954,-0.109527272727,-0.0211958646617,-0.0669312382739,-0.0449382105602,-0.00779454269454,0.94191229667,0.932575442488,0.881583617747,0.82025018037,0.483804999998,0.402527179485,2.08672238924,6.55924647799,5.123,2.378,5.91903195489,-4.87648780488,-2.96011730104,1.13081058098,1.01511671691,1.03077610167,1.00760967146,0.987669148122,1770.25457894,5378.10780609,17291.6763762,23147.5209371,-32.7076,20.5734121212,7.64853909774,-14.2969075516,-2.6393120092,8.04910025004,1.00536558741,1.01076148149,0.99100918369,0.984176738631,27241.1000906,26053.8537948,89285.067842,70694.6792309,0.9965312190287413,0.9603567888999008,0.8389494549058474,,25.12380000000011
2012-06-26,19.55,1.28395907928,0.9234766178554558,0.9105728924080113,0.8735478105451296,0.7927818329278183,0.7742574257425743,0.7322097378277154,0.48923923923923923,8.69325382035,0,0,0,-0.1936,-0.121248484848,-0.026995112782,-0.0671550422139,-0.0445884112752,-0.00817215854989,0.917108411127,0.90605737591,0.855743714606,0.796028003492,0.652579999998,0.506559999998,2.22508314873,6.69761163129,5.755,2.49766666667,5.99682894737,-4.51818280957,-3.03058134083,1.13574433312,1.00557623478,1.02216960609,1.00089589075,0.980201767273,794.649019732,5463.94617949,16633.1063888,22894.8848026,-42.4952,15.7651030303,8.94457067669,-14.0725586773,-2.83755821027,7.98277198276,0.993034817257,1.00005706696,0.980870023349,0.973555736452,16580.5190787,25825.9478541,88793.8790517,70566.0892372,1.0189258312020462,0.9769820971867008,0.8884910485933504,,25.10140000000011
2012-06-27,19.36,1.2953822314,0.9285371702637889,0.9000464900046489,0.8581560283687943,0.7828548321876263,0.7688641779189833,0.7157116451016635,0.48606577956314334,9.65748081037,0,0,0,-0.2044,-0.136557575758,-0.0339473684211,-0.0672543386492,-0.0442480558486,-0.00856415350697,0.914933837429,0.900119721502,0.84918798592,0.789831329602,0.754547368419,0.620455833331,2.37542981013,6.82725351808,7.302,2.78157575758,6.05439849624,-4.14841533771,-3.09502344116,1.13997104486,1.01154968353,1.02787517504,1.00857170076,0.986867044839,834.279703942,5435.15348558,15973.1875692,22609.998638,-39.4774,9.98846666667,10.036925188,-13.8082300422,-3.0316950085,7.91505007965,0.994906720723,1.00222515138,0.983688568017,0.975863264932,15116.9361103,25752.1507635,88036.9203456,70729.7639146,1.047004132231405,0.9969008264462811,0.8941115702479339,,25.078600000000108
2012-06-28,19.33,1.29640627694,0.9169829222011385,0.8999068901303537,0.8474353353792197,0.7713487629688747,0.7864117168429617,0.687655638562789,0.4754058042302017,10.7411374649,0,0,0,-0.2218,-0.151424242424,-0.0418372180451,-0.0671988508443,-0.0439187778364,-0.00897051776925,0.919578506696,0.901638388432,0.849530297204,0.79017695181,0.861815526314,0.727877884613,2.5255806962,6.95093507862,6.111,3.18957575758,6.09995488722,-3.76730745779,-3.15374533374,1.14348966879,1.01165672509,1.02748156294,1.01020733949,0.987767697407,908.177263153,5362.38015385,15454.452057,22427.8223104,-27.52,4.02673939394,10.9848454887,-13.4978115385,-3.2208869169,7.84609832708,1.00165703287,1.00931798043,0.991432641957,0.983128369658,14112.1667461,26008.1125026,86902.8667758,70723.1314822,1.0320744956026902,0.992757371960683,0.8996378685980343,,25.05953333333344
2012-06-29,19.85,1.26157178841,0.9739941118743868,0.9134836631385183,0.9076360310928212,0.7861386138613862,0.8192323565827487,0.7305852042694148,0.4817961165048544,0,0,0,0,-0.2066,-0.161533333333,-0.0500827067669,-0.0669585600375,-0.0435946729958,-0.00939043849979,0.949442770364,0.928340095172,0.873977699259,0.812943618674,0.856737894735,0.777771730767,2.62837462025,7.03828081368,6.944,3.83645454545,6.15684774436,-3.37218890713,-3.20633558222,1.14632941411,1.01648697429,1.03204037663,1.01669168696,0.99355182779,1090.79986184,5364.74438301,15132.7747275,22232.2291195,-11.0176,-1.72352727273,11.7617657895,-13.1347050891,-3.40516858298,7.77591227129,0.99936951697,1.00726206654,0.9900483143,0.981451802102,12958.0287432,26108.4184664,86625.7916195,70778.4403713,0.9838790931989925,0.9506297229219144,0.8836272040302265,,25.042200000000108
2012-07-02,20.11,1.24301176861,0.9965312190287413,0.9353488372093023,0.9445749178017849,0.8248564397046759,0.8228314238952537,0.7577241899020347,0.48977106673161225,0,0,0,0,0.007,-0.161454545455,-0.0721180451128,-0.0655201923077,-0.0426827355837,-0.0107331956632,0.976213592233,0.945640929183,0.891618080649,0.828571502146,0.703326315787,0.917783589742,2.80531620253,7.18031461871,11.699,6.418,6.19433646617,-2.11044324578,-3.32550780151,1.15111686705,1.03030991256,1.04637038393,1.03594652661,1.01093401216,1998.38431578,6399.05625641,14522.9088414,21662.7309493,19.0122,-10.9118606061,13.2348838346,-11.6530981473,-3.9275285821,7.55669999844,1.01850808455,1.02778300459,1.01207527082,1.00285533084,12058.2292537,29099.1235477,86386.4152644,70990.9808075,0.9636996519144704,0.9428145201392343,0.8965688712083542,,24.996966666666776
2012-07-03,19.92,1.25419009371,1.0189258312020462,0.9409541804440246,0.9440758293838862,0.8234807771806532,0.8100854005693372,0.7315460888725671,0.49282533399307277,0,0,0,0,0.0734,-0.146648484848,-0.0786233082707,-0.0649651031895,-0.0424124824191,-0.0112043296064,0.970736580493,0.939689128948,0.885653152527,0.822541434183,0.67742605263,0.912556666665,2.81776985759,7.18876790881,15.582,7.68645454545,6.28337030075,-1.66495121951,-3.35175945704,1.15180713251,1.03302025396,1.04891417548,1.04064170858,1.01522621375,2988.87980921,6997.27089103,14468.0272532,21626.4603443,35.133,-8.80296363636,13.5561729323,-11.0363521107,-4.08753842007,7.48118398946,1.01637446827,1.0260833714,1.01127717521,1.00185343091,14091.0761169,31871.7758333,85782.7684663,70812.93314,0.9588353413654619,0.9452811244979918,0.9051204819277108,,24.983466666666775
