,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2012-06-22,17.74,1.05723975949,0.9994366197183098,1.0213010938399538,0.9589189189189188,0.8488038277511961,0.8262692128551467,1.0016939582156972,0.8545279383429671,0,0,0,0,0.13,0.0605757575758,-0.0399323308271,-0.0708558161351,-0.0197159722222,0.0210795738786,1.00390470262,0.977423931459,0.913691204306,0.880394291581,0.249609473684,0.703510192308,2.08598424051,2.05372892689,2.249,6.00939393939,5.34897932331,-5.86611409475,-2.71343619609,1.11208128781,1.0141657784,1.02554434196,0.997714697542,0.980937027229,4163.28897368,4651.40416506,19164.0214541,24676.4507263,28.1204,34.6002060606,2.38029022556,-14.6913920497,-2.01262181786,8.24175308124,1.00490074935,1.0048793685,0.984425731433,0.979320394973,47540.8677945,29028.7784122,92892.5434415,72382.5094214,1.0231116121758737,1.0422773393461104,1.1178128523111612,,18.755433333333304
2012-06-25,17.81,1.05440950777,0.987250554323725,0.9910962715637173,0.9785714285714285,0.8341920374707259,0.843276515151515,0.9774972557628979,0.844876660341556,0,0,0,0,-0.0894,0.0531515151515,-0.0151868421053,-0.0735958489681,-0.0224785777075,0.0205209762833,1.00098356049,0.991137637909,0.922726212989,0.884307086932,0.149367105263,0.367519935897,2.09963822785,2.09631005896,5.123,2.378,5.91903195489,-4.87648780488,-2.96011730104,1.13081058098,1.01511671691,1.03077610167,1.00760967146,0.987669148122,1770.25457894,5378.10780609,17291.6763762,23147.5209371,-32.7076,20.5734121212,7.64853909774,-14.2969075516,-2.6393120092,8.04910025004,1.00536558741,1.01076148149,0.99100918369,0.984176738631,27241.1000906,26053.8537948,89285.067842,70694.6792309,1.0404267265581135,1.020774845592364,1.1117349803481191,,18.779033333333306
2012-06-26,17.33,1.08394883631,0.9382782891174878,1.0046376811594202,0.9428726877040261,0.795684113865932,0.8299808429118773,0.9362506753106428,0.8335738335738335,0,0,0,1,-0.1446,0.0457636363636,-0.00907368421053,-0.074086749531,-0.0233402265002,0.0203214547565,0.974060646938,0.967332300694,0.899768957192,0.860773168513,0.150318684211,0.315707628205,2.12546303797,2.1279597445,5.755,2.49766666667,5.99682894737,-4.51818280957,-3.03058134083,1.13574433312,1.00557623478,1.02216960609,1.00089589075,0.980201767273,794.649019732,5463.94617949,16633.1063888,22894.8848026,-42.4952,15.7651030303,8.94457067669,-14.0725586773,-2.83755821027,7.98277198276,0.993034817257,1.00005706696,0.980870023349,0.973555736452,16580.5190787,25825.9478541,88793.8790517,70566.0892372,1.0680900173110215,1.0398153491055973,1.15464512406232,,18.784833333333307
2012-06-27,17.38,1.08115074799,0.9399675500270417,0.9802594472645233,0.9466230936819172,0.8091247672253258,0.8616757560733762,0.9404761904761904,0.8221381267738883,0,0,0,0,-0.1564,0.0295757575758,-0.00369962406015,-0.0743765009381,-0.0241870780591,0.0201135370583,0.978961894838,0.972130941227,0.904260508191,0.863868083665,0.151318684211,0.298763525641,2.14552276899,2.17401681997,7.302,2.78157575758,6.05439849624,-4.14841533771,-3.09502344116,1.13997104486,1.01154968353,1.02787517504,1.00857170076,0.986867044839,834.279703942,5435.15348558,15973.1875692,22609.998638,-39.4774,9.98846666667,10.036925188,-13.8082300422,-3.0316950085,7.91505007965,0.994906720723,1.00222515138,0.983688568017,0.975863264932,15116.9361103,25752.1507635,88036.9203456,70729.7639146,1.097813578826237,1.022439585730725,1.1708860759493673,,18.790399999999973
2012-06-28,17.55,1.0711377018,0.9471127900701565,1.0034305317324186,0.976627712854758,0.8189454036397574,0.8624078624078624,0.9481361426256077,0.8231707317073171,0,0,0,0,-0.1284,0.0109757575758,0.00100187969925,-0.0744200515947,-0.0250172204641,0.0198975624048,0.988036593948,0.983441203665,0.914735449908,0.87291718478,0.145672368421,0.275712564102,2.16515365506,2.21451698113,6.111,3.18957575758,6.09995488722,-3.76730745779,-3.15374533374,1.14348966879,1.01165672509,1.02748156294,1.01020733949,0.987767697407,908.177263153,5362.38015385,15454.452057,22427.8223104,-27.52,4.02673939394,10.9848454887,-13.4978115385,-3.2208869169,7.84609832708,1.00165703287,1.00931798043,0.991432641957,0.983128369658,14112.1667461,26008.1125026,86902.8667758,70723.1314822,1.0837606837606837,1.0091168091168092,1.1663817663817662,,18.798466666666638
2012-06-29,18.15,1.03628282828,1.0231116121758737,1.0225352112676056,1.0552325581395348,0.8321870701513068,0.8936484490398818,1.0190903986524424,0.826502732240437,0,0,0,0,-0.0646,-0.00483636363636,0.00533383458647,-0.0741534709193,-0.0258227804149,0.0196744947007,1.01957700194,1.01807575269,0.947267472583,0.903212562866,0.143866052632,0.251376858974,2.16531504747,2.23770439858,6.944,3.83645454545,6.15684774436,-3.37218890713,-3.20633558222,1.14632941411,1.01648697429,1.03204037663,1.01669168696,0.99355182779,1090.79986184,5364.74438301,15132.7747275,22232.2291195,-11.0176,-1.72352727273,11.7617657895,-13.1347050891,-3.40516858298,7.77591227129,0.99936951697,1.00726206654,0.9900483143,0.981451802102,12958.0287432,26108.4184664,86625.7916195,70778.4403713,1.018732782369146,0.9818181818181819,1.128374655647383,,18.808533333333305
2012-07-02,18.53,1.01681777298,1.0404267265581135,1.0271618625277164,1.0990510083036775,0.8908653846153847,0.9096710849288169,1.0570450656018255,0.8159401144870101,0,0,0,0,0.132,-0.0245636363636,0.0164353383459,-0.0716308630394,-0.0280936166784,0.0189638611677,1.03441538504,1.04048514796,0.971243996881,0.923630971295,0.144076578947,0.229963076923,2.1247234019,2.29883570755,11.699,6.418,6.19433646617,-2.11044324578,-3.32550780151,1.15111686705,1.03030991256,1.04637038393,1.03594652661,1.01093401216,1998.38431578,6399.05625641,14522.9088414,21662.7309493,19.0122,-10.9118606061,13.2348838346,-11.6530981473,-3.9275285821,7.55669999844,1.01850808455,1.02778300459,1.01207527082,1.00285533084,12058.2292537,29099.1235477,86386.4152644,70990.9808075,0.9811117107393416,0.9552077711818672,1.1090124123043712,,18.8416333333333
2012-07-03,18.51,1.01854312984,1.0680900173110215,1.0021656740660532,1.1017857142857144,0.903367496339678,0.8959341723136496,1.0317725752508362,0.8226666666666668,0,0,0,0,0.1702,-0.0183515151515,0.0195236842105,-0.0702399859287,-0.0288075319386,0.0187152166589,1.03105417073,1.03934753008,0.971570666544,0.923324416843,0.159430263158,0.230319935897,2.09602137658,2.30923948113,15.582,7.68645454545,6.28337030075,-1.66495121951,-3.35175945704,1.15180713251,1.03302025396,1.04891417548,1.04064170858,1.01522621375,2988.87980921,6997.27089103,14468.0272532,21626.4603443,35.133,-8.80296363636,13.5561729323,-11.0363521107,-4.08753842007,7.48118398946,1.01637446827,1.0260833714,1.01127717521,1.00185343091,14091.0761169,31871.7758333,85782.7684663,70812.93314,0.9735278227984872,0.9508373851971907,1.119935170178282,,18.8532333333333
2012-07-05,19.08,0.989184136967,1.097813578826237,1.0319091400757165,1.0997118155619594,0.9293716512420847,0.9155470249520152,1.061179087875417,0.835742444152431,0,0,0,0,0.1624,0.0141393939394,0.0252086466165,-0.0666268761726,-0.0301431830169,0.0182091503208,1.05589374654,1.06956667975,1.00381428384,0.952312621075,0.214747368421,0.275578461538,2.03986708861,2.31251804638,22.378,10.4585151515,6.6034962406,-0.739959545028,-3.38429345406,1.1526405838,1.03250916453,1.04924316412,1.04487326249,1.01905331802,4804.56823026,8549.45967789,14683.1146899,21628.2244567,57.6774,2.16783636364,13.8673003759,-9.61894931989,-4.38548438233,7.32877816263,1.01954605568,1.03042992285,1.01710334263,1.00744221337,17966.5935882,38372.0312562,85572.4632855,70748.3694865,0.9313417190775682,0.968553459119497,1.0875262054507338,,18.873633333333302
2012-07-06,19.02,0.992835611637,1.0837606837606837,1.0264436049649217,1.0485115766262403,0.9264490988796882,0.9100478468899522,1.0757918552036199,0.836043956043956,0,0,0,0,0.1506,0.0388727272727,0.0279251879699,-0.0643674484053,-0.0307307313643,0.0179526333426,1.04888741831,1.06497942272,1.00161933726,0.949193565995,0.252613421053,0.307568974359,2.01208550633,2.30603710299,23.543,12.0516666667,6.84023496241,-0.264021458724,-3.3908472442,1.15282158696,1.03576533363,1.05335966598,1.051102118,1.0249779464,5660.79971052,9405.2656266,14813.8511962,21681.2306304,57.107,9.38761818182,13.8410379699,-8.81729582552,-4.52280565079,7.25197745289,1.01446630174,1.02552172166,1.01301351686,1.00328342997,19742.7160011,41056.0265805,85423.5724518,70679.8223303,0.931125131440589,0.9647739221871715,1.1456361724500526,,18.883733333333307
2012-07-09,18.49,1.02288444204,1.018732782369146,1.0422773393461104,1.0644789867587794,0.8885151369533878,0.8624067164179103,1.0393479482855537,0.802169197396963,0,0,0,0,0.094,0.107393939394,0.0332631578947,-0.0560207551595,-0.0322081970816,0.0171668686094,1.01331725763,1.03300417615,0.976962908169,0.92319598567,0.314306315789,0.368863525641,1.92069012658,2.3198736478,11.645,15.3499393939,7.55767105263,1.15181625235,-3.36961641467,1.15235784097,1.02062992155,1.04047179468,1.04391383293,1.01694026411,6559.836125,11707.0788141,14422.3856582,21709.0656556,9.4122,27.9525818182,12.8928056391,-6.20120715291,-4.88665073693,7.0200858963,1.00369938716,1.01419306257,1.00433782515,0.993903648567,22708.2981208,46398.3319846,82255.3749218,70191.831432,0.9637641968631694,0.9356408869659276,1.1611681990265008,,18.913133333333306
2012-07-10,18.18,1.04064539787,0.9811117107393416,1.020774845592364,1.011686143572621,0.8942449581898673,0.8467629250116442,1.003865267807841,0.770012706480305,0,0,0,0,0.013,0.111678787879,0.033377443609,-0.0528803001876,-0.0326309188936,0.0168969896285,0.997175218715,1.01538719316,0.962165666616,0.908208156014,0.311181842105,0.370727948718,1.88825314873,2.34115251179,4.071,15.3826060606,7.75187218045,1.60552743902,-3.34913104342,1.15168602961,1.01488376712,1.0348243349,1.04034487826,1.01311123436,6234.90260526,11651.5808574,14134.1836547,21709.7040526,-12.4136,29.3408606061,12.2410894737,-5.2739076454,-4.99245442891,6.94120674312,1.00110740874,1.01052280904,1.00156490215,0.990886131769,22022.4135516,46019.3049815,81474.4546595,69978.9773547,0.9735973597359736,0.9581958195819583,1.1974697469746975,,18.91893333333331
2012-07-11,18.02,1.0500536441,0.9735278227984872,1.0398153491055973,1.0446376811594202,0.8903162055335969,0.8262265016047685,1.0152112676056337,0.7687713310580204,0,0,0,0,-0.0748,0.102551515152,0.0331939849624,-0.0496268761726,-0.0330295475856,0.0166238053733,0.989783587828,1.00529986053,0.955372645698,0.900909909009,0.308162105263,0.357912820513,1.85694373418,2.36460100629,-0.324000000001,14.8753333333,7.93956390977,2.04674906191,-3.32259148646,1.15086776705,1.01941307728,1.03987538403,1.04754524065,1.01989993,5991.64155263,11796.6357949,13973.2918212,21752.583943,-26.842,26.7766181818,11.452156015,-4.33549007974,-5.09249668454,6.86147666193,0.995418164385,1.00358775739,0.995512154835,0.98462675314,21618.9685779,44916.5600138,80711.7607676,70111.5715948,0.9766925638179801,0.9367369589345171,1.1875693673695893,,18.921966666666645
2012-07-12,17.77,1.06482273495,0.9313417190775682,1.022439585730725,1.0022560631697688,0.8823237338629593,0.8261273826127382,1.0295480880648897,0.7766608391608392,0,0,0,1,-0.1648,0.0840727272727,0.0326131578947,-0.0462130863039,-0.0334124750938,0.0163471057219,0.975971440341,0.990565380381,0.943343640924,0.889308715113,0.306735526316,0.34484301282,1.86188094937,2.38925895833,-4.777,13.5224848485,8.08390977444,2.4712293621,-3.29063573166,1.14983986527,1.0068617317,1.0270499044,1.03648005523,1.00894892542,5484.60997368,11510.3151026,13780.1346582,21760.1599807,-41.9696,21.650430303,10.5166206767,-3.40059842871,-5.18704097808,6.78085211046,0.991349932593,0.999177441522,0.99196740183,0.980759014575,21257.2404156,43689.6093231,79548.0355189,70364.37251,1.039954980303883,1.0106921778277997,1.221159257175014,,18.92189999999998
2012-07-13,17.71,1.06841520798,0.931125131440589,1.0091168091168092,1.0125786163522015,0.8797814207650274,0.8306754221388368,1.041764705882353,0.7808641975308642,0,0,0,1,-0.2234,0.0577696969697,0.0316304511278,-0.0426512664165,-0.0337802171238,0.0160669710609,0.972756234209,0.986519607843,0.941370329028,0.887218986787,0.308256842105,0.332011282051,1.8690086076,2.41477327044,-8.143,11.4821515152,8.18116729323,2.88114434803,-3.25330511603,1.14859856724,1.00406977199,1.02414938526,1.03520786305,1.0076993484,4871.39986184,11105.6798061,13800.0161768,21765.5080298,-52.329,14.4954242424,9.42546541353,-2.46620307223,-5.27623278833,6.69932133766,0.989074558268,0.996520010667,0.990031228896,0.978566251945,21273.1169253,42449.7591353,79116.012607,70711.4941597,1.0361377752682102,1.0378317334839073,1.183512140033879,,18.921633333333315
2012-07-16,17.82,1.06214178825,0.9637641968631694,0.9818181818181819,1.003943661971831,0.9143150333504362,0.8327102803738319,1.0885766646304214,0.766122098022356,0,0,0,0,-0.1354,-0.0433575757576,0.0281936090226,-0.0317401266417,-0.0347983400727,0.0152034111135,0.97783143108,0.989573933445,0.952915697441,0.895626470487,0.281583157895,0.258376858974,1.74533139241,2.47410782626,-8.545,3.17666666667,8.49438533835,3.99867507036,-3.1120448239,1.14348714229,0.997686061021,1.0160741308,1.03277201114,1.00566588397,2917.9119671,7647.73971795,13950.679873,21651.2452703,-29.201,-11.0018787879,6.91153609023,0.220908818011,-5.51259658199,6.44751701904,1.00419943533,1.00942114578,1.00734057023,0.994569128028,19827.4513569,22179.9313738,73036.1644347,71558.022084,0.9708193041526375,1.0886644219977553,1.1874298540965207,,18.927366666666646
2012-07-17,17.7,1.06953483992,0.9735973597359736,0.9552077711818672,0.9811529933481153,0.9384941675503712,0.8396584440227705,1.1174242424242424,0.7719145224596599,0,0,0,1,-0.0742,-0.0705939393939,0.0258511278195,-0.0282347091932,-0.0351095288326,0.0149081833946,0.970394736842,0.983510911692,0.948813647907,0.890624852585,0.258273684211,0.26023275641,1.66703542722,2.49008631682,-7.21,0.352151515152,8.48956954887,4.32680218105,-3.05630483767,1.14112823377,0.994841769744,1.01312000039,1.03078815173,1.00387106855,2389.59801973,7385.31173718,14004.8842389,21623.8731163,-5.1018,-16.6445454545,6.34148759398,1.052619606,-5.579443687,6.3611021882,0.999688911009,1.00504064751,1.00405858016,0.990929800829,17828.9310621,20765.2931353,69584.3343488,71641.4772931,0.9841807909604521,1.0824858757062148,1.1536723163841809,,18.930766666666646
2012-07-18,17.6,1.07591666667,0.9766925638179801,0.9508373851971907,0.9528965890633461,0.9518658734451056,0.8317580340264651,1.081745543945913,0.7550407550407552,0,0,0,1,-0.0394,-0.0902727272727,0.022954887218,-0.0248439962477,-0.0354132691632,0.0146101257617,0.964780046594,0.977641994167,0.945829750645,0.886786689382,0.254767105263,0.254162820513,1.58695037975,2.49656351808,-7.45,-2.25266666667,8.35931578947,4.62727954972,-2.99660193243,1.13827099066,0.988086236943,1.00605729977,1.02445456059,0.997821429459,1976.83749342,7112.80258814,13986.9497749,21580.4606249,17.483,-19.947,5.82008909774,1.84819798311,-5.63933447902,6.2737372517,1.00437575579,1.00975949822,1.0098482055,0.996285435581,17373.4548724,20072.3023846,66218.2186729,71646.1739406,0.959090909090909,1.1073863636363634,1.125,,18.936133333333313
2012-07-19,18.48,1.02504148629,1.039954980303883,0.968553459119497,0.9994591671173608,0.9877071084981294,0.8591352859135285,1.1330472103004292,0.7870528109028961,0,0,0,0,0.012,-0.0987333333333,0.0201883458647,-0.0215485928705,-0.0356942715659,0.0143107150182,1.01210362013,1.02494419101,0.995327669086,0.932024145377,0.256998947368,0.248961474359,1.4580728481,2.48991908412,-6.663,-4.3353030303,8.13059022556,4.90082059099,-2.93313370986,1.13496705895,0.995083209751,1.01288854085,1.03239981442,1.00577075634,1667.87959868,6879.0888718,14034.7202136,21476.7090189,39.323,-19.8618484848,5.42576503759,2.61060933396,-5.69080613133,6.1856133609,1.01200425384,1.01774565287,1.01905653827,1.00504422783,17638.4042169,20217.4143846,63000.7999681,71660.0077392,0.9718614718614719,1.0173160173160174,1.0984848484848484,,18.942766666666646
2012-07-20,18.35,1.03264123524,1.0361377752682102,0.9647739221871715,0.9902860226659471,0.998367791077258,0.8371350364963503,1.1107748184019373,0.7899268187688334,0,0,0,0,0.0624,-0.0966363636364,0.017492481203,-0.018357434334,-0.0359530913033,0.0140099353246,1.00443374022,1.01635303729,0.990412964425,0.926399222531,0.256704210526,0.239789679487,1.34968669304,2.48481683962,-4.728,-5.76278787879,7.80215977444,5.14535354128,-2.86601576418,1.13121200642,0.992893470207,1.01032929082,1.03075779907,1.00437106727,1358.2579671,6595.20198558,14061.5000756,21370.3150345,53.3466,-16.2187939394,5.17001503759,3.33853395872,-5.73328739012,6.09680387979,1.01325396829,1.01938463773,1.02194076505,1.00759275882,17948.3701958,20494.3444558,60169.7188985,71707.5448251,1.001634877384196,1.0599455040871932,1.096457765667575,,18.948966666666646
2012-07-23,17.3,1.09581310212,0.9708193041526375,0.9356408869659276,0.975197294250282,0.9351351351351351,0.7903152124257652,0.9774011299435029,0.733050847457627,0,1,0,1,0.0844,-0.0466545454545,0.00801428571429,-0.00970393996248,-0.036605684482,0.013101231707,0.95005354348,0.956805486422,0.940108818954,0.876395885245,0.295699736842,0.238665641026,1.04523973101,2.48398175708,-1.727,-6.26727272727,6.16046052632,5.67637148218,-2.64327043044,1.11759015641,0.983739924939,0.99817938422,1.02077717162,0.995079875443,1332.79181579,5854.10480609,13932.5348165,21066.4347386,38.5148,6.95713939394,4.8594056391,5.22082209193,-5.80384438584,5.82760132473,1.0022981687,1.00742969034,1.01333427391,0.998006509156,18187.1122885,20079.0954408,49209.2483294,71800.0137952,1.121387283236994,1.1219653179190752,1.1277456647398845,,18.95756666666665
2012-07-24,17.42,1.08827210103,0.9841807909604521,0.9581958195819583,0.978102189781022,0.9571428571428573,0.8079777365491653,0.955043859649123,0.7564046895353886,0,0,0,0,-0.000200000000001,-0.0283636363636,0.0040507518797,-0.00721751876173,-0.0367924446203,0.0127942670185,0.959515285045,0.963535544893,0.94880820267,0.8836163852,0.320626315789,0.240909679487,0.982859477848,2.49769402123,-4.542,-6.20751515152,5.35582330827,5.78105007036,-2.56363582689,1.11197045295,0.976610198332,0.989112648873,1.01188247058,0.986638525938,1810.96760526,5721.23607532,13860.6194585,20875.4442766,13.352,13.5492666667,4.78887406015,5.71473597561,-5.8107266526,5.73681501212,0.995090035571,0.99917162004,1.00594889869,0.990328633697,18076.8538408,18714.7940746,45363.6074618,71895.5005949,1.0998851894374282,1.1394948335246842,1.1067738231917337,,18.957699999999985
2012-07-25,16.88,1.12302527646,0.959090909090909,0.9367369589345171,0.9740334679746105,0.9183895538628944,0.7728937728937728,0.9279824079164375,0.7492232578783843,2.71222301644,1,1,0,-0.1144,-0.0177454545455,-0.000662030075188,-0.00499863977486,-0.0369651048992,0.0124834457034,0.935439179828,0.934791637824,0.921856546997,0.857383216139,0.348415789474,0.274521794872,0.932780237342,2.53472788915,-9.043,-6.17112121212,4.46057518797,5.84647901032,-2.482692093,1.10571331751,0.977897591594,0.988358374989,1.01169421808,0.986768454579,2202.48933552,5407.4671218,13786.5869304,20525.7786139,-14.351,17.1569939394,4.55846428571,6.12019795966,-5.81000884025,5.64529625736,0.9882730702,0.991135895982,0.99837032933,0.98237504669,17933.0817187,18884.4437485,41364.6954918,72192.8060327,1.1546208530805686,1.170616113744076,1.1587677725118484,,18.956666666666653
2012-07-26,17.96,1.05577951002,0.9718614718614719,1.0106921778277997,1.03337169159954,0.9782135076252724,0.8412177985948478,0.9889867841409692,0.7968056787932565,0,0,0,0,-0.1794,-0.0090303030303,-0.00509172932331,-0.00292893996248,-0.0371193448195,0.0121705263755,0.998221431747,0.994311497419,0.982534841419,0.913384825657,0.295806315789,0.27231275641,0.873217151899,2.52183294025,-13.526,-6.28415151515,3.5012556391,5.88161198405,-2.40106535689,1.09882586905,0.979355530808,0.987458809906,1.01102350083,0.986808237954,2340.4898421,5091.91419872,13809.243519,20026.0330777,-40.3602,18.218630303,4.25524849624,6.4567521576,-5.80218270921,5.5531689354,0.99400621758,0.996014947384,1.00369357683,0.987373007562,17433.6576537,18790.4692,39367.3788021,72337.0727344,1.046770601336303,1.1074610244988865,1.091870824053452,,18.961799999999986
2012-07-27,18.38,1.03200943054,1.001634877384196,1.0378317334839073,1.0472934472934472,1.0228158041179745,0.8548837209302325,1.011557512383049,0.7967056783701777,0,0,0,0,-0.1528,-0.00169696969697,-0.00876315789474,-0.000987687617261,-0.0372499663033,0.01185630118,1.02338530067,1.01667726858,1.00699224074,0.935794588506,0.247031578947,0.272131025641,0.808489224684,2.49994666274,-16.985,-6.66575757576,2.49157142857,5.8779070122,-2.31913627373,1.09128569826,0.976062494614,0.981641350208,1.00544484552,0.981826203346,2549.51328289,4845.40307051,13785.7553782,19535.2941186,-44.918,17.7917636364,4.06156052632,6.74489659944,-5.78470451242,5.46076984364,1.01033794821,1.01190740461,1.02029539357,1.0036008686,17426.8433398,19230.8070654,38485.2938094,72327.3850905,1.058215451577802,1.0810663764961916,1.0304678998911863,,18.96833333333332
2012-07-30,19.4,0.979319587629,1.121387283236994,1.0886644219977553,1.0688705234159779,1.127906976744186,0.9146628948609146,1.0807799442896935,0.8830223031406463,0,0,0,0,0.2244,0.0101212121212,-0.0158131578947,0.00399202626642,-0.0374822286685,0.010909636851,1.0787666472,1.07137926274,1.06690131163,0.99064883669,0.297687105263,0.312398717949,0.617661012658,2.42780023585,-10.579,-8.71987878788,-0.699124060151,5.69424976548,-2.07290533433,1.06599501613,0.980889989827,0.980267183666,1.00367076339,0.982504911447,2850.59418421,4433.30807692,13628.553568,18009.853204,30.3388,9.33308484848,3.8059056391,7.3874413227,-5.67258263449,5.18486267002,1.02311653298,1.0255294507,1.03480019028,1.01806996125,23076.741104,22898.7264174,40452.4394886,72576.5700468,1.0005154639175258,1.0443298969072166,0.9675257731958763,,18.998799999999985
2012-07-31,19.16,0.992056367432,1.0998851894374282,1.0824858757062148,1.033998920669185,1.136417556346382,0.9296458030082485,1.098623853211009,0.887037037037037,0,0,0,0,0.3,0.0214,-0.0164969924812,0.00546972326454,-0.0374882017698,0.0105925749663,1.0620548211,1.05720552329,1.05455070829,0.979159014325,0.367047105263,0.335971217949,0.571192389241,2.40285241745,-4.147,-9.04993939394,-1.66238345865,5.58519770169,-1.99089543776,1.05678135392,0.998572271472,0.996120325028,1.01991317513,0.999435204464,2349.39957894,4168.98814744,13617.4780127,17312.1975463,55.9172,7.4320969697,3.88361804511,7.55262680582,-5.61355409634,5.09338853211,1.02115979505,1.02474518256,1.03428787805,1.01773507238,26249.4761082,25377.9013087,42260.613123,72809.2907717,1.0360125260960336,1.0699373695198329,0.9577244258872653,,19.007799999999985
2012-08-01,19.49,0.97571233111,1.1546208530805686,1.1073863636363634,1.0529443544030253,1.1601190476190475,0.96057171020207,1.094329028635598,0.9184731385485391,0,0,0,0,0.306,0.0398424242424,-0.0156796992481,0.00687556285178,-0.0374492293718,0.0102739439895,1.07522136099,1.07282435185,1.07333392994,0.996583671291,0.465992368421,0.378139487179,0.534054287975,2.38497153695,2.607,-8.72896969697,-2.52571804511,5.45665982645,-1.90756212641,1.04715175321,1.00147479366,0.997883501174,1.02167059402,1.00202782156,2180.97431579,3959.55148077,13617.083968,17013.1717051,62.3842,6.72635757576,4.13776315789,7.68659015009,-5.54409895101,5.00177087768,1.01453662946,1.01884445579,1.02904570782,1.01269802265,25998.7166366,26036.1533231,43404.6842587,72922.732087,1.0138532580810673,1.0354027706516162,0.9476654694715239,,19.016633333333317
2012-08-02,18.8,1.01180673759,1.046770601336303,1.0173160173160174,0.9853249475890986,1.0835734870317002,0.9311540366518078,1.079219288174512,0.8990913438546151,0,0,0,0,0.2562,0.0601333333333,-0.0139857142857,0.0081347326454,-0.0373761954993,0.00995283943587,1.03404653209,1.03333608157,1.03636225822,0.962128966223,0.477609473684,0.383018205128,0.484087199367,2.36478490566,9.233,-7.67678787879,-3.26419736842,5.31140830206,-1.8227531206,1.03713661392,1.00568266059,1.00109814368,1.02491934471,1.0061363735,2055.51747368,3738.74711378,13610.5032591,16745.7766225,52.1162,7.38844242424,4.51084736842,7.78575028143,-5.46525829231,4.90998177077,1.01003100018,1.01510109334,1.02590424635,1.00976308557,23527.9159379,26045.0431856,44372.5318567,72903.7659019,1.0579787234042553,1.0920212765957447,0.9696808510638297,,19.021966666666653
2012-08-03,19.45,0.978378748929,1.058215451577802,1.0599455040871932,1.0226077812828602,1.0722160970231531,0.9571850393700787,1.1731001206272618,0.9333013435700576,0,0,0,0,0.1826,0.0836484848485,-0.011034962406,0.00929960131332,-0.0372615506329,0.00963032454881,1.06470330633,1.066556995,1.07270395853,0.996043989809,0.542722105263,0.41635224359,0.455108291139,2.34075716981,14.223,-6.12996969697,-3.87759774436,5.15235576923,-1.73684903891,1.02671866623,1.0022185729,0.996574803114,1.02005171422,1.00239180877,1895.08775658,3510.60384455,13400.801568,16471.956726,27.4426,8.95288484848,4.91238796992,7.8512179409,-5.3781426805,4.81792619481,1.00220686935,1.00784645039,1.01899903181,1.00320175515,19618.1613777,25237.2626728,45076.5350177,72795.8552321,1.0215938303341903,1.06426735218509,0.9275064267352185,,19.029466666666654
2012-08-06,19.41,0.981487205908,1.0005154639175258,1.1219653179190752,1.0497566252028123,1.1174438687392054,0.9524043179587832,1.1785063752276868,0.8994439295644115,0,0,0,0,0.06,0.141557575758,0.00481165413534,0.0122796904315,-0.0366552156587,0.00866376521666,1.04794298672,1.05598172025,1.07062335818,0.99569417415,0.646585263158,0.461219487179,0.439170743671,2.28527433569,9.248,0.148606060606,-4.92369360902,4.60257704034,-1.4718614847,0.993378340432,1.01133976196,1.00330904207,1.02580501186,1.01109492158,1604.45247368,3054.5499343,12540.5816946,15959.6664339,-19.113,14.9335090909,6.2615981203,7.91297152908,-5.06638911744,4.54058068281,1.01581081366,1.02228304819,1.03476846996,1.01998067498,15773.2626674,23207.3774192,48378.8057878,72880.6756209,1.0437918598660485,1.06543019062339,0.9433281813498197,,19.05066666666665
2012-08-07,19.85,0.96007388749,1.0360125260960336,1.1394948335246842,1.091859185918592,1.1046188091263218,0.9603289791969037,1.214810281517748,0.9134836631385183,0,0,0,0,0.0566,0.155018181818,0.0125251879699,0.0132162757974,-0.0363638698429,0.00834424074183,1.06522847407,1.07655178024,1.09414618013,1.01879444796,0.681341842105,0.495454102564,0.469727594937,2.26140990173,7.17,2.78239393939,-4.93838533835,4.41024472326,-1.38009448254,0.981635832485,1.0168629705,1.0087987652,1.03098962942,1.01744103563,1851.38575658,2972.32958974,12167.8962089,15793.9110172,-7.3326,17.2361939394,6.97124699248,7.93207786116,-4.94326459505,4.44884426024,1.01599918061,1.02276530169,1.03556029666,1.02138586135,17594.5666724,24519.3709064,50378.1820389,73191.7636072,1.0327455919395465,1.0287153652392946,0.926448362720403,,19.057466666666652
