,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2012-07-02,26.51,0.960707908965,0.9966165413533835,0.9714181018688165,1.0486550632911393,0.936087570621469,0.9818518518518519,1.0981772990886496,1.2405240992044924,0,0,0,0,-0.02,-0.0944363636364,0.0563266917293,-0.0338458489681,-0.00601934774965,0.0242279896798,0.991343043584,1.01018376504,0.985634681254,0.979600132104,0.239560789474,0.436066602564,0.99738795886,0.700767417453,11.699,6.418,6.19433646617,-2.11044324578,-3.32550780151,1.15111686705,1.03030991256,1.04637038393,1.03594652661,1.01093401216,1998.38431578,6399.05625641,14522.9088414,21662.7309493,19.0122,-10.9118606061,13.2348838346,-11.6530981473,-3.9275285821,7.55669999844,1.01850808455,1.02778300459,1.01207527082,1.00285533084,12058.2292537,29099.1235477,86386.4152644,70990.9808075,0.975103734439834,0.9554884949075819,0.8823085628064881,,25.468366666666647
2012-07-03,26.72,0.953993263473,1.0214067278287462,0.9684668358100761,1.0670926517571886,0.9601149838303988,0.991833704528582,1.0991361579596874,1.224564619615032,0,0,0,0,0.0472,-0.0983939393939,0.0523319548872,-0.0316355769231,-0.0066193931669,0.0239701863354,0.9987104973,1.01707173172,0.994195564816,0.987387437324,0.235236578948,0.429454102564,0.970614177215,0.701192606132,15.582,7.68645454545,6.28337030075,-1.66495121951,-3.35175945704,1.15180713251,1.03302025396,1.04891417548,1.04064170858,1.01522621375,2988.87980921,6997.27089103,14468.0272532,21626.4603443,35.133,-8.80296363636,13.5561729323,-11.0363521107,-4.08753842007,7.48118398946,1.01637446827,1.0260833714,1.01127717521,1.00185343091,14091.0761169,31871.7758333,85782.7684663,70812.93314,0.9569610778443114,0.9431137724550899,0.8611526946107786,,25.49069999999998
2012-07-05,26.81,0.952497824195,1.0268096514745308,0.9756186317321688,1.0509604076832613,0.9756186317321688,0.9929629629629629,1.0819209039548021,1.18944099378882,0,0,0,0,0.1068,-0.0780606060606,0.0424729323308,-0.0270189493433,-0.00779483122363,0.0234523568426,1.00220552503,1.01847191225,0.998975314392,0.990731523675,0.230135789474,0.423649679487,0.917727848101,0.701231411164,22.378,10.4585151515,6.6034962406,-0.739959545028,-3.38429345406,1.1526405838,1.03250916453,1.04924316412,1.04487326249,1.01905331802,4804.56823026,8549.45967789,14683.1146899,21628.2244567,57.6774,2.16783636364,13.8673003759,-9.61894931989,-4.38548438233,7.32877816263,1.01954605568,1.03042992285,1.01710334263,1.00744221337,17966.5935882,38372.0312562,85572.4632855,70748.3694865,0.9384558000745991,0.9828422230511005,0.8746736292428199,,25.536466666666648
2012-07-06,26.44,0.966670448815,1.016923076923077,0.9611050527081061,1.0026545316647706,0.9763663220088628,0.9749262536873157,1.0721816707218168,1.1777282850779511,0,0,0,0,0.0934,-0.0593090909091,0.0366093984962,-0.0246818714822,-0.00836821231833,0.0231921827391,0.989446897687,1.00372982053,0.986111823365,0.977108263984,0.230532631579,0.414317371795,0.886175300632,0.70264307783,23.543,12.0516666667,6.84023496241,-0.264021458724,-3.3908472442,1.15282158696,1.03576533363,1.05335966598,1.051102118,1.0249779464,5660.79971052,9405.2656266,14813.8511962,21681.2306304,57.107,9.38761818182,13.8410379699,-8.81729582552,-4.52280565079,7.25197745289,1.01446630174,1.02552172166,1.01301351686,1.00328342997,19742.7160011,41056.0265805,85423.5724518,70679.8223303,0.9379727685325264,0.9784417549167927,0.8808623298033282,,25.558766666666646
2012-07-09,26.05,0.983616122841,0.991248097412481,0.9691220238095238,1.0065687789799074,0.9528163862472568,0.9489981785063752,1.0366096299243932,1.1425438596491229,0,0,0,0,-0.0414,-0.000193939393939,0.0155687969925,-0.0174368433396,-0.0100321759259,0.0224076077801,0.980299922855,0.987733899558,0.973490599089,0.962924629431,0.178150263158,0.39871051282,0.862152768987,0.710477735849,11.645,15.3499393939,7.55767105263,1.15181625235,-3.36961641467,1.15235784097,1.02062992155,1.04047179468,1.04391383293,1.01694026411,6559.836125,11707.0788141,14422.3856582,21709.0656556,9.4122,27.9525818182,12.8928056391,-6.20120715291,-4.88665073693,7.0200858963,1.00369938716,1.01419306257,1.00433782515,0.993903648567,22708.2981208,46398.3319846,82255.3749218,70191.831432,0.9685220729366603,0.9616122840690979,0.8948176583493281,,25.62319999999998
2012-07-10,25.85,0.991865892972,0.975103734439834,0.9718045112781954,0.9736346516007534,0.9482758620689655,0.9400000000000001,1.038152610441767,1.1229365768896613,0,0,0,1,-0.0982,0.00751515151515,0.00751729323308,-0.0150536350844,-0.0105760123652,0.0221436221874,0.975766269062,0.98008549682,0.966861160981,0.955728245975,0.155458947369,0.3967025,0.860386329113,0.718932386006,4.071,15.3826060606,7.75187218045,1.60552743902,-3.34913104342,1.15168602961,1.01488376712,1.0348243349,1.04034487826,1.01311123436,6234.90260526,11651.5808574,14134.1836547,21709.7040526,-12.4136,29.3408606061,12.2410894737,-5.2739076454,-4.99245442891,6.94120674312,1.00110740874,1.01052280904,1.00156490215,0.990886131769,22022.4135516,46019.3049815,81474.4546595,69978.9773547,0.9798839458413925,0.9744680851063829,0.9090909090909091,,25.63973333333331
2012-07-11,25.57,1.0032824925,0.9569610778443114,0.9774464831804281,0.9789433384379785,0.9349177330895795,0.9191229331416247,1.057923045097228,1.1209995615957915,0,0,0,0,-0.1438,0.00475151515152,-0.000605263157894,-0.0127425891182,-0.0111167223394,0.0218783451014,0.968744080318,0.969313292519,0.957350718153,0.945598938651,0.135752631579,0.388922820513,0.864608085443,0.73130389544,-0.324000000001,14.8753333333,7.93956390977,2.04674906191,-3.32259148646,1.15086776705,1.01941307728,1.03987538403,1.04754524065,1.01989993,5991.64155263,11796.6357949,13973.2918212,21752.583943,-26.842,26.7766181818,11.452156015,-4.33549007974,-5.09249668454,6.86147666193,0.995418164385,1.00358775739,0.995512154835,0.98462675314,21618.9685779,44916.5600138,80711.7607676,70111.5715948,0.9855299178725068,0.9784904184591318,0.9030113414157215,,25.65393333333331
2012-07-12,25.16,1.02009671436,0.9384558000745991,0.9636154729988511,0.9508692365835223,0.9301293900184843,0.9096167751265365,1.0470245526425301,1.0915401301518437,2.26327584527,0,0,1,-0.1878,-0.00687272727273,-0.00883458646617,-0.0105153846154,-0.0116590351031,0.0216113307344,0.956326732297,0.953987904525,0.942957799265,0.930759502158,0.195862105263,0.402418205128,0.889360506329,0.752556253931,-4.777,13.5224848485,8.08390977444,2.4712293621,-3.29063573166,1.14983986527,1.0068617317,1.0270499044,1.03648005523,1.00894892542,5484.60997368,11510.3151026,13780.1346582,21760.1599807,-41.9696,21.650430303,10.5166206767,-3.40059842871,-5.18704097808,6.78085211046,0.991349932593,0.999177441522,0.99196740183,0.980759014575,21257.2404156,43689.6093231,79548.0355189,70364.37251,1.0472972972972974,1.0170906200317964,0.9228934817170111,,25.66563333333331
2012-07-13,24.8,1.03532795699,0.9379727685325264,0.9538461538461539,0.9330323551542514,0.9215904868078781,0.8969258589511755,1.0607356715141147,1.0584720443875373,3.46340501085,1,1,0,-0.233,-0.0278787878788,-0.0171872180451,-0.00841479831144,-0.0122062793015,0.0213422148753,0.94638427781,0.940872963181,0.9305772487,0.917836514997,0.287163157895,0.441372051282,0.927517705696,0.782874838837,-8.143,11.4821515152,8.18116729323,2.88114434803,-3.25330511603,1.14859856724,1.00406977199,1.02414938526,1.03520786305,1.0076993484,4871.39986184,11105.6798061,13800.0161768,21765.5080298,-52.329,14.4954242424,9.42546541353,-2.46620307223,-5.27623278833,6.69932133766,0.989074558268,0.996520010667,0.990031228896,0.978566251945,21273.1169253,42449.7591353,79116.012607,70711.4941597,1.0431451612903226,1.0354838709677419,0.9245967741935484,,25.67613333333331
2012-07-16,25.23,1.01892720307,0.9685220729366603,0.9600456621004566,0.9337527757216877,0.9531545145447677,0.9078805325656711,1.0950520833333335,1.0754475703324808,5.09364649202,0,0,0,-0.2172,-0.114539393939,-0.0393195488722,-0.0030939727955,-0.0138591698898,0.0205188231535,0.971711375147,0.958095201929,0.950506239699,0.934833958594,0.451805,0.505084871795,0.976831329114,0.860875157233,-8.545,3.17666666667,8.49438533835,3.99867507036,-3.1120448239,1.14348714229,0.997686061021,1.0160741308,1.03277201114,1.00566588397,2917.9119671,7647.73971795,13950.679873,21651.2452703,-29.201,-11.0018787879,6.91153609023,0.220908818011,-5.51259658199,6.44751701904,1.00419943533,1.00942114578,1.00734057023,0.994569128028,19827.4513569,22179.9313738,73036.1644347,71558.022084,0.9928656361474435,1.0297265160523186,0.9096313912009512,,25.707533333333313
2012-07-17,25.33,1.01531912094,0.9798839458413925,0.9554884949075819,0.9281788200806156,0.9653201219512195,0.9134511359538405,1.123281596452328,1.095114569822741,0,0,0,0,-0.1266,-0.134484848485,-0.0455616541353,-0.00168970450281,-0.0144022122597,0.020239968999,0.977030336927,0.962843295638,0.955524538836,0.938828364069,0.470278684211,0.530178205128,0.963204050633,0.877430625,-7.21,0.352151515152,8.48956954887,4.32680218105,-3.05630483767,1.14112823377,0.994841769744,1.01312000039,1.03078815173,1.00387106855,2389.59801973,7385.31173718,14004.8842389,21623.8731163,-5.1018,-16.6445454545,6.34148759398,1.052619606,-5.579443687,6.3611021882,0.999688911009,1.00504064751,1.00405858016,0.990929800829,17828.9310621,20765.2931353,69584.3343488,71641.4772931,0.9944729569680222,1.0169759178839322,0.8910382945124359,,25.718033333333313
2012-07-18,25.2,1.02103968254,0.9855299178725068,0.9431137724550899,0.9133744110184849,0.9669992325402916,0.9019327129563349,1.0824742268041236,1.1028446389496718,4.02386634845,0,0,0,-0.0362,-0.145593939394,-0.0511315789474,-0.000486444652908,-0.0149425925926,0.0199598108996,0.973517992699,0.958521138814,0.951926754525,0.934380185208,0.496005,0.556645897436,0.951108212025,0.897221320755,-7.45,-2.25266666667,8.35931578947,4.62727954972,-2.99660193243,1.13827099066,0.988086236943,1.00605729977,1.02445456059,0.997821429459,1976.83749342,7112.80258814,13986.9497749,21580.4606249,17.483,-19.947,5.82008909774,1.84819798311,-5.63933447902,6.2737372517,1.00437575579,1.00975949822,1.0098482055,0.996285435581,17373.4548724,20072.3023846,66218.2186729,71646.1739406,0.9928571428571429,1.025,0.9031746031746033,,25.73019999999998
2012-07-19,26.35,0.977105629349,1.0472972972972974,0.9828422230511005,0.9588791848617176,1.0030452988199468,0.9407354516244198,1.121753937845892,1.1313868613138687,0,0,0,0,0.0826,-0.141896969697,-0.0551176691729,0.000583911819887,-0.0154636881739,0.0196801813547,1.01780679053,1.00181543404,0.996341705503,0.977108860959,0.499156842106,0.552274294872,0.902617151898,0.899299021226,-6.663,-4.3353030303,8.13059022556,4.90082059099,-2.93313370986,1.13496705895,0.995083209751,1.01288854085,1.03239981442,1.00577075634,1667.87959868,6879.0888718,14034.7202136,21476.7090189,39.323,-19.8618484848,5.42576503759,2.61060933396,-5.69080613133,6.1856133609,1.01200425384,1.01774565287,1.01905653827,1.00504422783,17638.4042169,20217.4143846,63000.7999681,71660.0077392,0.9711574952561669,0.9768500948766602,0.8751423149905122,,25.74673333333331
2012-07-20,25.87,0.99581239531,1.0431451612903226,0.9784417549167927,0.940385314431116,1.0157047506870829,0.9160764872521248,1.0654859967051071,1.1126881720430108,0,0,0,0,0.1666,-0.126896969697,-0.0578379699248,0.00145853658537,-0.0159699411041,0.0194005158283,1.00005798558,0.983575393506,0.979395591395,0.959503001924,0.490687105263,0.552493333333,0.853941202531,0.906517216981,-4.728,-5.76278787879,7.80215977444,5.14535354128,-2.86601576418,1.13121200642,0.992893470207,1.01032929082,1.03075779907,1.00437106727,1358.2579671,6595.20198558,14061.5000756,21370.3150345,53.3466,-16.2187939394,5.17001503759,3.33853395872,-5.73328739012,6.09680387979,1.01325396829,1.01938463773,1.02194076505,1.00759275882,17948.3701958,20494.3444558,60169.7188985,71707.5448251,0.9926555856204097,1.0146888287591804,0.879396984924623,,25.761666666666642
2012-07-23,25.05,1.02983898869,0.9928656361474435,0.9616122840690979,0.9319196428571429,0.979663668361361,0.8905083540703875,1.0072376357056694,1.058748943364328,1.98402493668,0,0,0,0.1076,-0.0379575757576,-0.0608714285714,0.00250042213884,-0.0173947872714,0.0185628504776,0.973477120373,0.954522072132,0.952684297348,0.929811740961,0.437746052632,0.59567974359,0.648642262658,0.942676474057,-1.727,-6.26727272727,6.16046052632,5.67637148218,-2.64327043044,1.11759015641,0.983739924939,0.99817938422,1.02077717162,0.995079875443,1332.79181579,5854.10480609,13932.5348165,21066.4347386,38.5148,6.95713939394,4.8594056391,5.22082209193,-5.80384438584,5.82760132473,1.0022981687,1.00742969034,1.01333427391,0.998006509156,18187.1122885,20079.0954408,49209.2483294,71800.0137952,1.037125748502994,1.0467065868263472,0.9137724550898203,,25.79746666666664
2012-07-24,25.19,1.02445679502,0.9944729569680222,0.9744680851063829,0.9469924812030075,0.979393468118196,0.9077477477477478,1.0071971211515394,1.080188679245283,2.65699156697,0,0,0,0.0026,-0.0105272727273,-0.0606703007519,0.00228442776735,-0.0178451183779,0.0182824380347,0.981836607421,0.961129393809,0.959436297848,0.935375017986,0.395751578948,0.619995833333,0.610572151898,0.9618225,-4.542,-6.20751515152,5.35582330827,5.78105007036,-2.56363582689,1.11197045295,0.976610198332,0.989112648873,1.01188247058,0.986638525938,1810.96760526,5721.23607532,13860.6194585,20875.4442766,13.352,13.5492666667,4.78887406015,5.71473597561,-5.8107266526,5.73681501212,0.995090035571,0.99917162004,1.00594889869,0.990328633697,18076.8538408,18714.7940746,45363.6074618,71895.5005949,1.0226280269948391,1.0504168320762206,0.9075029773719729,,25.80606666666664
2012-07-25,25.02,1.03176925127,0.9928571428571429,0.9784904184591318,0.9564220183486238,0.9608294930875576,0.8812962310672772,0.9996004794246903,1.0706033376123234,3.51824384456,0,0,0,-0.091,0.00906666666667,-0.0602511278195,0.00177786116323,-0.0182791959681,0.0180015658876,0.978624371736,0.956467721126,0.954460922226,0.92936008989,0.338518684211,0.636790705128,0.574178164557,0.982931509434,-9.043,-6.17112121212,4.46057518797,5.84647901032,-2.482692093,1.10571331751,0.977897591594,0.988358374989,1.01169421808,0.986768454579,2202.48933552,5407.4671218,13786.5869304,20525.7786139,-14.351,17.1569939394,4.55846428571,6.12019795966,-5.81000884025,5.64529625736,0.9882730702,0.991135895982,0.99837032933,0.98237504669,17933.0817187,18884.4437485,41364.6954918,72192.8060327,1.0323741007194245,1.058353317346123,0.9024780175859312,,25.814866666666642
2012-07-26,25.59,1.00926403543,0.9711574952561669,1.0170906200317964,0.9800842589046342,0.9880308880308881,0.9126248216833096,1.0199282582702272,1.084322033898305,0,0,0,0,-0.1378,0.0242181818182,-0.0591157894737,0.00108325515947,-0.018694495722,0.0177212192737,1.0025858016,0.979596524136,0.977249076311,0.950812895795,0.296488421053,0.624754871795,0.545242468354,0.993998580975,-13.526,-6.28415151515,3.5012556391,5.88161198405,-2.40106535689,1.09882586905,0.979355530808,0.987458809906,1.01102350083,0.986808237954,2340.4898421,5091.91419872,13809.243519,20026.0330777,-40.3602,18.218630303,4.25524849624,6.4567521576,-5.80218270921,5.5531689354,0.99400621758,0.996014947384,1.00369357683,0.987373007562,17433.6576537,18790.4692,39367.3788021,72337.0727344,1.0058616647127783,1.041031652989449,0.8855021492770614,,25.827066666666642
2012-07-27,25.68,1.00621365524,0.9926555856204097,1.0354838709677419,0.9876923076923076,0.9961210240496509,0.9070999646767927,1.0138176075799448,1.1012006861063464,0,0,0,0,-0.1218,0.0336363636364,-0.0571796992481,0.00024540337711,-0.0190891379512,0.0174416826585,1.00761202229,0.984304030357,0.981529435372,0.954418436108,0.252088421053,0.608004871795,0.526763987341,1.00349980739,-16.985,-6.66575757576,2.49157142857,5.8779070122,-2.31913627373,1.09128569826,0.976062494614,0.981641350208,1.00544484552,0.981826203346,2549.51328289,4845.40307051,13785.7553782,19535.2941186,-44.918,17.7917636364,4.06156052632,6.74489659944,-5.78470451242,5.46076984364,1.01033794821,1.01190740461,1.02029539357,1.0036008686,17426.8433398,19230.8070654,38485.2938094,72327.3850905,1.022196261682243,1.0397196261682242,0.8808411214953271,,25.83956666666664
2012-07-30,25.98,0.996362586605,1.037125748502994,1.0297265160523186,0.9885844748858448,1.0228346456692914,0.9321851453175457,1.0208251473477408,1.1074168797953965,0,0,0,0,0.098,0.0252181818182,-0.0483853383459,-0.00286491557223,-0.0201455359236,0.0166075099979,1.02138701054,1.00061623787,0.995059174997,0.966403258542,0.19464631579,0.456496410256,0.486728101265,1.02606461871,-10.579,-8.71987878788,-0.699124060151,5.69424976548,-2.07290533433,1.06599501613,0.980889989827,0.980267183666,1.00367076339,0.982504911447,2850.59418421,4433.30807692,13628.553568,18009.853204,30.3388,9.33308484848,3.8059056391,7.3874413227,-5.67258263449,5.18486267002,1.02311653298,1.0255294507,1.03480019028,1.01806996125,23076.741104,22898.7264174,40452.4394886,72576.5700468,1.0092378752886835,1.0300230946882218,0.852963818321786,,25.885499999999976
2012-07-31,25.76,1.00545548654,1.0226280269948391,1.0169759178839322,0.971708789136175,1.018987341772152,0.9242913527090061,1.0553052027857437,1.1239092495636998,0,0,0,0,0.119,0.0174060606061,-0.0448015037594,-0.00406791744841,-0.0204556405298,0.0163287835645,1.01235974927,0.993817575062,0.987342014737,0.958509398815,0.19913131579,0.394315320513,0.471144240506,1.03373584513,-4.147,-9.04993939394,-1.66238345865,5.58519770169,-1.99089543776,1.05678135392,0.998572271472,0.996120325028,1.01991317513,0.999435204464,2349.39957894,4168.98814744,13617.4780127,17312.1975463,55.9172,7.4320969697,3.88361804511,7.55262680582,-5.61355409634,5.09338853211,1.02115979505,1.02474518256,1.03428787805,1.01773507238,26249.4761082,25377.9013087,42260.613123,72809.2907717,1.0271739130434783,1.0403726708074534,0.8501552795031054,,25.900533333333307
2012-08-01,25.83,1.00323525616,1.0323741007194245,1.025,0.9666916167664671,1.031549520766773,0.9314821492967904,1.0682382133995036,1.128440366972477,0,0,0,0,0.0934,0.0115757575758,-0.0406691729323,-0.00533970450282,-0.0207371952649,0.0160490003882,1.01377605087,0.997528384954,0.990703762124,0.961277237119,0.201441052632,0.370198974359,0.454357579114,1.03995949686,2.607,-8.72896969697,-2.52571804511,5.45665982645,-1.90756212641,1.04715175321,1.00147479366,0.997883501174,1.02167059402,1.00202782156,2180.97431579,3959.55148077,13617.083968,17013.1717051,62.3842,6.72635757576,4.13776315789,7.68659015009,-5.54409895101,5.00177087768,1.01453662946,1.01884445579,1.02904570782,1.01269802265,25998.7166366,26036.1533231,43404.6842587,72922.732087,1.0251645373596594,1.0154858691444058,0.8466898954703834,,25.913566666666643
2012-08-02,25.74,1.00721833722,1.0058616647127783,0.9768500948766602,0.9600895188362552,1.0090160721285768,0.9292418772563177,1.0702702702702702,1.1429840142095915,0,0,0,0,0.06,0.00955151515151,-0.0362593984962,-0.00669401969981,-0.0209924900375,0.0157681356572,1.00838360887,0.995147977035,0.988014470919,0.958146243864,0.178435789474,0.345045897436,0.434683481012,1.04781721698,9.233,-7.67678787879,-3.26419736842,5.31140830206,-1.8227531206,1.03713661392,1.00568266059,1.00109814368,1.02491934471,1.0061363735,2055.51747368,3738.74711378,13610.5032591,16745.7766225,52.1162,7.38844242424,4.51084736842,7.78575028143,-5.46525829231,4.90998177077,1.01003100018,1.01510109334,1.02590424635,1.00976308557,23527.9159379,26045.0431856,44372.5318567,72903.7659019,1.034965034965035,1.0271950271950272,0.8383838383838383,,25.925799999999974
2012-08-03,26.25,0.98818031746,1.022196261682243,1.0146888287591804,0.9928139183055975,0.9954493742889647,0.9483381502890174,1.1179727427597956,1.1604774535809017,0,0,0,0,0.0422,0.0137515151515,-0.031434962406,-0.00805222795497,-0.0212150536217,0.0154870425847,1.02545071,1.01548370874,1.00797742131,0.977237350012,0.172750263158,0.32219224359,0.422475886076,1.05005137972,14.223,-6.12996969697,-3.87759774436,5.15235576923,-1.73684903891,1.02671866623,1.0022185729,0.996574803114,1.02005171422,1.00239180877,1895.08775658,3510.60384455,13400.801568,16471.956726,27.4426,8.95288484848,4.91238796992,7.8512179409,-5.3781426805,4.81792619481,1.00220686935,1.00784645039,1.01899903181,1.00320175515,19618.1613777,25237.2626728,45076.5350177,72795.8552321,1.0171428571428571,1.0121904761904763,0.8201904761904762,,25.939733333333308
2012-08-06,26.22,0.990761505212,1.0092378752886835,1.0467065868263472,1.0065259117082532,1.0131375579598145,0.9374329638898821,1.1119592875318067,1.1674087266251112,0,0,0,0,0.084,0.046303030303,-0.014454887218,-0.0119258208255,-0.0216823663854,0.0146410261998,1.01760037258,1.01447032423,1.00726057393,0.976449941579,0.163550263158,0.315270769231,0.411497721519,1.05637042453,9.248,0.148606060606,-4.92369360902,4.60257704034,-1.4718614847,0.993378340432,1.01133976196,1.00330904207,1.02580501186,1.01109492158,1604.45247368,3054.5499343,12540.5816946,15959.6664339,-19.113,14.9335090909,6.2615981203,7.91297152908,-5.06638911744,4.54058068281,1.01581081366,1.02228304819,1.03476846996,1.01998067498,15773.2626674,23207.3774192,48378.8057878,72880.6756209,1.0205949656750573,1.0,0.8386727688787186,,25.977766666666646
2012-08-07,26.46,0.982210884354,1.0271739130434783,1.0504168320762206,1.0235976789168277,0.9966101694915255,0.9333333333333333,1.1273966766084365,1.178619153674833,0,0,0,0,0.0924,0.060903030303,-0.00786240601504,-0.0130662523452,-0.0217770408462,0.0143589590597,1.02441007375,1.02330078314,1.01637297739,0.985568920684,0.167794473685,0.324193589743,0.413266772152,1.05631980739,7.17,2.78239393939,-4.93838533835,4.41024472326,-1.38009448254,0.981635832485,1.0168629705,1.0087987652,1.03098962942,1.01744103563,1851.38575658,2972.32958974,12167.8962089,15793.9110172,-7.3326,17.2361939394,6.97124699248,7.93207786116,-4.94326459505,4.44884426024,1.01599918061,1.02276530169,1.03556029666,1.02138586135,17594.5666724,24519.3709064,50378.1820389,73191.7636072,1.0128495842781557,0.9950869236583522,0.8038548752834467,,25.98929999999998
2012-08-08,26.48,0.981904582075,1.0251645373596594,1.058353317346123,1.0355885803676184,1.013782542113323,0.9370134465675867,1.132107738349722,1.179510022271715,0,0,0,0,0.0954,0.0702484848485,-0.00103759398496,-0.0141184099437,-0.0218405209798,0.0140778952852,1.0249264592,1.02387626873,1.01702401413,0.986447062987,0.175762105263,0.329526923077,0.415239936709,1.05687153695,8.399,5.42551515152,-4.76946804511,4.21979291745,-1.2865472779,0.969879359454,1.02383622511,1.01567653681,1.0375292833,1.0251567839,2255.35944079,3031.1234359,11866.8678793,15705.3970248,17.9368,19.0135151515,7.84228383459,7.95787809568,-4.80966511808,4.35842032294,1.01807483033,1.0247354364,1.03794204272,1.0243547532,20617.6502379,25875.6942718,52694.0365063,73736.9173258,0.9905589123867069,0.9777190332326284,0.8240181268882175,,26.000833333333308
2012-08-09,26.64,0.976407657658,1.034965034965035,1.041031652989449,1.0588235294117647,1.0068027210884354,0.9363796133567663,1.1340996168582376,1.210358927760109,0,0,0,0,0.0882,0.0769939393939,0.00609323308271,-0.0150511022514,-0.0218694195382,0.0137981793112,1.02958511276,1.02970450109,1.02288434956,0.992467547587,0.208162894737,0.340474615385,0.419786329114,1.05711027909,12.67,7.76754545455,-4.41944548872,4.02680405722,-1.19142148676,0.958110039241,1.02227246304,1.01414289932,1.03562260289,1.02436235656,2636.46770394,3062.56384615,11760.6080977,15621.89866,40.6266,20.0103212121,8.89332330827,7.99715787992,-4.66611634435,4.26937047465,1.01844726011,1.02489290282,1.03842900561,1.02555259967,23754.2761945,27105.2271276,54525.4640023,74302.6969008,0.9924924924924925,0.9602102102102101,0.8134384384384384,,26.011499999999977
2012-08-10,26.7,0.974620474407,1.0171428571428571,1.0397196261682242,1.0766129032258065,1.0045146726862302,0.9680928208846991,1.11482254697286,1.2253327214318495,0,0,0,0,0.084,0.0805333333333,0.0134842105263,-0.0158796904315,-0.0218633966245,0.0135200041383,1.03025158203,1.03160497643,1.02497660692,0.994749158818,0.242214736842,0.353683076923,0.424557832278,1.05721483884,14.702,9.42493939394,-3.90664661654,3.8252081379,-1.09520157202,0.946297155162,1.01571930643,1.00750245359,1.02856598245,1.01828706369,2795.65589473,3021.99216506,11713.2852136,15510.0924952,50.8826,20.1994,10.1240661654,8.03418923546,-4.5131276386,4.18171546917,1.0166857211,1.02288094013,1.03684432939,1.02456026486,26337.4593643,27739.822278,56906.4155113,74818.7184027,0.9951310861423222,0.9382022471910113,0.8014981273408239,,26.022366666666645
2012-08-13,26.76,0.973709516692,1.0205949656750573,1.0300230946882218,1.0606420927467302,0.9903774981495189,0.9601722282023681,1.1229542593369704,1.2275229357798165,0,0,0,0,0.0724,0.0772363636364,0.0343590225564,-0.0173017354597,-0.0216338285279,0.0126873067246,1.02456113483,1.03371350761,1.02560663042,0.996961335615,0.233918684211,0.361610192308,0.431306566455,1.05525729167,3.188,10.3247878788,-1.82689473684,3.21673487336,-0.800743582982,0.910654795628,1.01380897583,1.00833765547,1.02632616436,1.01919499639,3200.455,2955.97307051,10683.4383608,15306.5670038,19.4726,18.438169697,13.6019281955,8.1332445591,-4.00003297,3.92578371296,1.01580475183,1.0243060067,1.03808385685,1.02750507752,28324.4560766,34544.3758164,63751.3562759,76564.4002214,0.9798206278026905,0.928998505231689,0.796711509715994,,26.056466666666648
2012-08-14,26.8,0.972603233831,1.0128495842781557,1.0403726708074534,1.058033951835768,0.982044705020154,0.9668109668109669,1.1106506423539164,1.2159709618874774,0,0,0,0,0.0568,0.0773515151515,0.0399966165414,-0.0174218339587,-0.0214811254688,0.0124103973178,1.02260803205,1.03526866767,1.02660850495,0.998400417242,0.186514473685,0.361139487179,0.435718844936,1.05483597091,-0.209,9.86312121212,-1.00967293233,3.01616862101,-0.699336475914,0.898701881665,1.01833617017,1.01451632529,1.03162370506,1.02533685379,3356.72786184,2956.89766667,10476.7591737,15366.3815895,7.7458,19.0112545455,14.5288447368,8.16116829268,-3.80909709183,3.84252249923,1.01083262228,1.02100189083,1.03454135664,1.02443477371,21355.7034135,36407.4209618,65767.6490415,77131.2241283,0.9824626865671641,0.9249999999999999,0.810820895522388,,26.065766666666647
2012-08-15,26.23,0.994037361799,0.9905589123867069,1.0154858691444058,1.040873015873016,0.95070677781805,0.9597511891694109,1.07280163599182,1.1944444444444444,0,0,0,0,0.0172,0.0729454545455,0.0444563909774,-0.017409967167,-0.0213031308603,0.0121339601584,0.999637950418,1.01345542709,1.0045286126,0.977341002771,0.165394473685,0.356286602564,0.433994367088,1.05702036164,,,,,,,,,,,,,,,3.9654,19.9391515152,15.2413142857,8.18476076454,-3.60863721871,3.76018594098,1.00817054844,1.01964707267,1.03306959901,1.02344681055,15337.703704,38096.133082,67540.5164873,77704.1118025,0.987037743042318,0.950438429279451,0.8227220739611132,,26.073599999999978
