,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,max5D,max10D,max25D,max50,max100,min5D,min10D,min25D,min50,min100,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg,max50D,min50D
2012-12-27,73.36,1.16691703017,0.9662802950474183,0.9375079872204473,0.8895355886989208,0.8426372616586262,0.7656820791149149,0.9015607717832125,1.2175933609958507,5.32973191978,0,0,0,-0.0836,-0.142406060606,-0.389848496241,-0.18184695122,-0.157864335736,0.0398877679853,0.978055088926,0.938422424407,0.89657216361,0.839149240393,3.98439368421,16.0748753205,36.034283481,62.065717217,0.9868173258,0.966280295047,0.864992335809,,,1.00204890042,1.00204890042,1.0090784044,,,-2.9794,1.52730909091,1.30191090226,-0.0525729831144,-0.146050675399,0.376687673041,0.994849983884,1.00482337584,1.00385851289,1.00347357392,117.500884211,420.706907436,649.559637326,892.006384871,-27.892,6.20207272727,14.7108078947,-2.16115902908,-2.66382842534,2.24294892833,0.993527247973,1.00509264711,1.00120637437,0.996471308662,6314.49391688,37249.2769516,62743.8842013,67185.6063827,1.0456652126499455,1.0145856052344604,0.8482824427480916,,85.60503333333342,0.8649923358094564,1.0090784044016505
2012-12-28,72.9,1.17405852766,0.9628846915863164,0.9607274644175015,0.864563567362429,0.8578489056248529,0.7647922786403694,0.9052527008568236,1.2099585062240665,5.64918233019,0,0,1,-0.00239999999999,-0.110587878788,-0.399698120301,-0.177449765478,-0.162830164381,0.0389195121147,0.975929743768,0.933173750808,0.893453522646,0.834763490834,3.25297473684,16.5316920513,35.8662635443,63.3834087893,0.980629539952,0.960221285564,0.877150764048,,,1.0,1.0,1.00275103164,,,-3.7002,1.16581212121,1.23153195489,0.0357464587242,-0.163794560185,0.379638770802,0.99349335762,1.00245081233,1.00297041844,1.00206679368,112.582588158,327.435657436,627.68001644,882.725716966,-32.8204,2.8142969697,13.8383969925,-1.27991156191,-2.81249402983,2.26042088024,0.991937029086,1.00250661487,1.00015351633,0.994888072001,6040.97601346,30538.5605666,59744.7014734,66911.4611874,1.0233196159122084,0.9850480109739369,0.8396433470507544,,85.58886666666676,0.8595684471170852,1.002751031636864
2012-12-31,72.93,1.1730385301,0.9961753858762465,0.9917051944519989,0.8699749493021592,0.8533816990404869,0.7667963410787509,0.8885233918128655,1.2718869898848972,6.42279600864,0,0,0,-0.2336,-0.0756545454545,-0.39425075188,-0.167125609756,-0.17702571056,0.0359398613288,0.984529402236,0.939819587629,0.901416458606,0.837536399257,2.03812,17.8349230769,34.676158481,67.2030356879,0.994138495093,0.981033091203,0.922463951429,,,1.00041152263,1.00041152263,1.00316368638,,,-3.438,-0.418781818182,1.00295451128,0.283044488743,-0.21310675252,0.388115419273,0.982926365153,0.989552555272,0.992488732214,0.990341132174,135.886815527,209.738843846,610.34889462,829.728733083,-28.0296,-8.7768969697,10.6609868421,1.20406770638,-3.22285616503,2.30931302059,0.98105510176,0.988681339074,0.989131297759,0.982667850299,9655.0759832,20870.2930203,56556.3550155,65003.8022681,1.0366104483751541,0.9761415055532702,0.8477992595639653,,85.54970000000012,0.8599221789883269,1.0031636863823934
2013-01-02,79.12,1.08122219414,1.0642991659940813,1.0883081155433287,0.9329088550878435,0.9294020909197699,0.8198114185058544,0.9802998389295008,1.3846692334616733,0,0,0,0,0.0928,-0.0726363636364,-0.362537218045,-0.161612335835,-0.185603954231,0.0339069820843,1.06959390039,1.0227441653,0.982147983211,0.909461221528,2.34665894737,17.8623176923,33.3331040348,68.5818038325,1.0,1.0,1.0,,,1.0853223594,1.0853223594,1.08830811554,,,-2.6562,-1.68401212121,0.791562781955,0.428743714822,-0.241446907232,0.393383839762,1.0005503697,1.00543433242,1.00963449517,1.0064438936,164.911773421,175.982936154,603.823888355,754.404871055,-26.0804,-18.0612727273,7.80950451128,2.68867037992,-3.45793969321,2.33830941721,0.995344758218,1.00057002324,1.00241363768,0.994932619301,12426.9742306,17407.6841895,55237.925003,61956.514621,0.9433771486349848,0.8930738119312436,0.7906976744186046,,85.5463000000001,0.9329088550878435,1.0883081155433287
2013-01-03,78.27,1.09298667007,1.0557054221742648,1.0435999999999999,0.9417639273252316,0.9389395393474088,0.8138712696267026,0.9738708473310936,1.37629681730262,0,0,0,0,0.5138,-0.0324484848485,-0.334477443609,-0.158702861163,-0.189505688877,0.0328868115881,1.05473092705,1.01265659013,0.973419685414,0.899940929519,3.25021342105,17.535296859,32.1651214557,68.9118232547,0.989256825076,0.989256825076,0.989256825076,,,1.07366255144,1.07366255144,1.07661623109,,,0.245,-1.86096969697,0.720231578947,0.50095293152,-0.253588698429,0.395968836795,1.02442359448,1.0296801744,1.03497422287,1.03154518713,230.295151579,202.895593269,631.777713276,746.49401201,-5.3628,-19.1088060606,6.60487443609,3.41323477955,-3.5599542868,2.35225675045,1.01785672074,1.02300899035,1.0259465302,1.01811795357,15493.1169945,17972.3088849,55867.6611162,61813.3232493,0.9647374472978154,0.9313913376772711,0.8056726715216559,,85.54806666666677,0.9228864520693314,1.0766162310866574
2013-01-04,76.71,1.11516925216,1.0456652126499455,1.0104056902002105,0.943890734588409,0.9097485768500949,0.7919677885608094,0.9563645430744296,1.3553003533568904,0,0,0,0,0.8306,0.0218666666667,-0.300785714286,-0.155956050657,-0.193159953704,0.0318618146095,1.03150590988,0.993858830846,0.956108261718,0.882348500915,3.52959052631,17.1756605128,30.9475521519,69.4261642099,0.969539939333,0.969539939333,0.969539939333,,,1.05183052242,1.05226337449,1.05515818432,,,4.0994,-1.68326060606,0.677933458647,0.57194826454,-0.264337226031,0.398531802359,1.0208597111,1.02629811113,1.03264158051,1.0289432822,275.921610527,217.192671731,649.496034035,736.126237702,24.3966,-17.3458363636,5.6245443609,4.11794272983,-3.65128735496,2.36594213797,1.01534175589,1.02024874975,1.02429894639,1.01620899371,17758.660659,17794.4754613,55590.5155224,61586.5233493,0.9702776691435278,0.9284317559640204,0.8556902620258116,,85.54463333333342,0.9044923947647682,1.0551581843191196
2013-01-07,74.6,1.14636237712,1.0233196159122084,0.9853387927618544,0.9872948650079406,0.9099780434252256,0.767410760209855,0.9425142135186354,1.2893190459730384,0,0,0,0,0.4252,0.232842424242,-0.185256766917,-0.149662617261,-0.202692979372,0.0287541992302,0.998581104597,0.973121751097,0.936550581264,0.859606076297,3.78599368421,14.4282202564,26.5415888608,71.4872768514,0.953111025936,0.942871587462,0.942871587462,,,1.0,1.02331961591,1.02613480055,,,10.0948,0.701890909091,0.642357894737,0.763961186679,-0.288817226324,0.406068037967,1.02147652175,1.02820000494,1.0375488583,1.03279344738,383.354325,296.594356346,664.532952152,734.552741495,79.4552,1.89151515151,3.44073533835,6.00100912289,-3.86516858152,2.40518547725,1.01615697401,1.02101710626,1.02816003298,1.01905856578,23800.2421945,20067.555743,51297.102556,61866.7444573,0.9626005361930295,0.9662198391420912,0.8760053619302949,,85.51863333333341,0.8796132531541091,1.0261348005502062
2013-01-08,75.6,1.13089109347,1.0366104483751541,1.0326458134134682,0.9562357703010371,0.9439380696716193,0.7956219743211955,0.9704749679075737,1.317302665969681,0,0,0,0,0.0,0.275278787879,-0.147128947368,-0.148108184803,-0.20547036158,0.0277031896388,1.0121836926,0.988978644079,0.951276941443,0.871906950459,3.75022105263,12.9040089744,25.3216220095,72.2587637736,0.985529917873,0.955510616785,0.955510616785,,,1.01340482574,1.03703703704,1.03988995873,,,8.0896,1.7517030303,0.661830827068,0.819515900563,-0.29448316485,0.408533001655,1.01775106734,1.02405663417,1.03426682289,1.0291938239,412.481430264,320.631621538,669.853349225,735.010349368,63.7722,10.0647454545,3.02920225564,6.53480769231,-3.91714348922,2.41758962337,1.01161590036,1.01578367562,1.02383186204,1.01442782921,24191.9879714,20330.7787221,49621.0060727,61896.7274215,0.9416666666666668,0.9615079365079365,0.8507936507936508,,85.49536666666673,0.891404315528829,1.0398899587345254
2013-01-09,74.64,1.14494417649,0.9433771486349848,1.0040355125100888,0.9952,0.966839378238342,0.7835397858492547,0.9785002621919244,1.2820336654070768,0,0,0,0,-0.363,0.285248484848,-0.110905263158,-0.146865173546,-0.208040268987,0.0266427942437,1.00004689395,0.979363689147,0.941494041556,0.861548050869,3.6925818421,11.5338153205,24.1358677848,73.1671458491,0.973015252249,0.943377148635,0.943377148635,,,1.00053619303,1.02344714109,1.02668500688,,,4.5738,2.76526060606,0.68562556391,0.869571060038,-0.298849077004,0.410958386192,1.01369812506,1.020000308,1.03091507111,1.02548669426,433.942731316,338.563129231,669.642709874,730.327729557,33.4436,17.9329636364,2.69128458647,7.00760398687,-3.95910185625,2.42949691116,1.00770669678,1.01158566606,1.02040676505,1.01065329646,24738.8112148,20371.5221589,47587.2128985,61722.4007649,0.9466773847802786,0.880359056806002,0.870042872454448,,85.4586333333334,0.880084895649098,1.026685006877579
2013-01-10,75.51,1.13139849027,0.9647374472978154,1.0184785540868628,0.9792504214758139,0.95389085396665,0.7803038131652372,0.9888685175484547,1.3116206357477853,0,0,0,0,-0.5132,0.278684848485,-0.0766823308271,-0.14558477955,-0.210405961381,0.0255747354938,1.01014695357,0.99349053842,0.954270585187,0.872354851217,3.61171868421,10.0143486538,23.4393217722,73.9330973231,0.98435666797,0.954373104146,0.954373104146,,,1.01219839142,1.03537638832,1.0386519945,,,1.5122,3.62347878788,0.716986090226,0.916413438086,-0.301738223746,0.41334835986,1.015777358,1.02190329857,1.03339889244,1.02777821012,460.336190527,360.158881987,693.220089478,720.712162878,7.5008,24.753369697,2.48658383459,7.44049287054,-3.9891470933,2.44098909033,1.01207297921,1.01557070085,1.02509858487,1.01510257787,25780.3893629,20846.7263857,47953.587882,61386.4817767,0.965435041716329,0.8545887961859356,0.8790888624023308,,85.43190000000006,0.8903431199151044,1.0386519944979367
2013-01-11,74.43,1.14740785526,0.9702776691435278,1.0145856052344604,0.9511821086261981,0.9667489284322641,0.755174512987013,0.9148230088495576,1.29465994085928,0,0,0,0,-0.3942,0.24623030303,-0.0462030075188,-0.144598733583,-0.21257570177,0.0244979094032,0.994887218045,0.982318141475,0.94296207026,0.860699990893,3.48817763158,8.45117685898,22.1448625158,74.8437987264,0.984523809524,0.940722952477,0.940722952477,,,1.0,1.0,1.02098765432,,,0.4546,4.2658969697,0.764620676692,0.960714962477,-0.303010271624,0.415717367866,1.02248342507,1.02865679693,1.04089685894,1.03510123077,516.807194474,399.414870769,731.006899858,716.578574588,-1.8292,29.9598363636,2.48746954887,7.83745218105,-4.00623667663,2.45217103323,1.01747001326,1.02073977559,1.03106914313,1.02085483487,28408.4703629,22105.8645241,49053.9331237,61266.3791997,0.9568722289399435,0.8403869407496976,0.8933225849791749,,85.40156666666672,0.8776087725504068,1.0237964236588721
2013-01-14,71.81,1.1876939145,0.9626005361930295,0.9850480109739369,0.9463626779124935,0.9214679840882843,0.7187468721849665,0.9016825715720743,1.2649286595032587,3.99810233819,0,1,0,-0.2848,0.0316848484849,0.0130943609023,-0.142468644465,-0.217920604782,0.0212068111486,0.960649619071,0.956742731333,0.916114772686,0.833060228944,3.81547657895,4.17108916667,19.7577289715,77.8790955346,0.950999867567,0.936123060879,0.907608695652,,,1.0,1.0,1.0,,,2.0588,4.45923030303,1.01623721805,1.08769101782,-0.298084493671,0.42264889757,1.01846211218,1.0253222307,1.03919060955,1.03384648015,638.310383948,474.62194359,852.50010125,729.58790723,17.3174,32.2226787879,3.92071278195,8.92535804409,-3.98755780151,2.48375297091,1.01590934262,1.01915334049,1.03124013061,1.02149908523,35319.9688871,22995.6369815,55242.817919,61980.4307115,1.0037599220164322,0.9121292299122684,0.9080907951538781,,85.28830000000008,0.8467161891286404,1.0
2013-01-15,71.19,1.19733904575,0.9416666666666668,0.9761415055532702,0.9680446015773727,0.9270738377392889,0.7120424084816963,0.8653215023702443,1.245451364590623,4.84890015761,0,1,0,-0.4196,-0.0768606060606,0.0248823308271,-0.142175914634,-0.219361130157,0.0200786427509,0.954238378639,0.949864905434,0.910509419725,0.826904299534,4.44048842105,4.53573205128,19.4207174684,79.2516863797,0.956469165659,0.928040672663,0.899772497472,,,1.0,1.0,1.0,,,2.1198,4.06971515152,1.13647406015,1.12681468105,-0.294015756857,0.424891760756,1.01596058487,1.02326982674,1.03768804709,1.03256255095,648.498698948,485.894814359,888.90843606,739.960725595,21.1852,29.9275757576,4.89695037594,9.24701758912,-3.96117115711,2.49369638005,1.01592238407,1.01965393583,1.03228667184,1.02276059769,36742.4473222,23632.310759,57522.9938892,62538.6306035,1.021070375052676,0.9171231914594747,0.9026548672566372,,85.23856666666674,0.8394057304563141,1.0
2013-01-16,70.66,1.20562458723,0.9466773847802786,0.8930738119312436,0.9719394773039889,0.9417566306810609,0.7063174730107956,0.8760228118026283,1.2394316786528679,5.84442361762,0,1,0,-0.6266,-0.189551515152,0.0312748120301,-0.142205136023,-0.220635097281,0.01893354257,0.948851199828,0.945442381669,0.906106537406,0.821798119523,5.15854631579,4.52819358975,19.0987377215,80.7077681407,0.949348381029,0.934656084656,0.893073811931,,,1.0,1.0,1.0,,,1.8906,3.55553333333,1.26775526316,1.16387891651,-0.288803066397,0.427092410806,1.01526626493,1.02338558358,1.03831571739,1.03341029239,633.033304211,501.415661282,926.51205682,751.22885747,22.7394,26.9116,6.06003082707,9.54709085366,-3.92492294743,2.50339099223,1.01639094851,1.02084505615,1.03396829255,1.0246735213,37573.8889222,24843.9819023,60052.6043225,63204.3942916,0.929946221341636,0.9238607415793944,0.8934333427681858,,85.1894333333334,0.8331564673977124,1.0
2013-01-17,72.9,1.16799039781,0.965435041716329,0.9313913376772711,0.9720000000000001,0.9438114966338687,0.7298758510212255,0.8938205002452183,1.2693714086714263,0,0,0,0,-0.6598,-0.282266666667,0.0336116541353,-0.142349554409,-0.221713669128,0.0177752885855,0.978930830278,0.977427983401,0.936957779063,0.848805748359,5.15854631579,4.11136692308,18.3507670886,81.7382489151,0.979443772672,0.964285714286,0.921385237614,,,1.03170110388,1.03170110388,1.03170110388,,,1.208,2.97067878788,1.40665977444,1.19864193246,-0.282461002696,0.429250523061,1.01356752878,1.02255143119,1.03798139076,1.03330332954,597.507009211,513.06439359,963.40874606,762.38109833,18.668,23.393230303,7.36315112782,9.82109969512,-3.8790964472,2.51279910952,1.01303133802,1.01821892043,1.03175983696,1.02271387582,36528.3996577,25474.6583023,62267.4001138,63760.9906304,0.8851851851851852,0.8997256515775034,0.8379972565157751,,85.14650000000007,0.8595684471170852,1.0317011038777244
2013-01-18,71.22,1.19486052607,0.9568722289399435,0.9284317559640204,0.9380927291886195,0.8717258261933905,0.7097867251345426,0.8759070225064567,1.2466304918606685,5.99489456936,0,0,0,-0.6192,-0.358836363636,0.0302296992481,-0.142771458724,-0.222612530767,0.0166019136185,0.957451099012,0.95741892119,0.917700722873,0.830282218137,5.57713157895,3.84822435898,17.7757149367,83.0398685495,0.97695473251,0.943186332936,0.900151668352,,,1.00792527597,1.00792527597,1.00792527597,,,0.7824,2.40614545455,1.5553424812,1.2315940666,-0.274907706282,0.431377448307,1.01709407579,1.02713396714,1.04322090006,1.03878422369,564.667884211,535.260291026,1011.23740885,778.501567045,15.796,20.0861575758,8.83725601504,10.0743086538,-3.82284594175,2.52204113076,1.01747786572,1.02359988657,1.0377504647,1.02892123068,36296.4380724,27042.2605097,65401.1710784,64670.7188322,0.8782645324347094,0.9104184217916316,0.8652064026958719,,85.09796666666675,0.8397594623275557,1.007925275969431
2013-01-22,72.08,1.17779920459,1.0037599220164322,0.9662198391420912,0.9520538898428214,0.8941818632923955,0.7346106807990216,0.8688524590163935,1.2544378698224852,4.66466018058,0,0,0,-0.021,-0.396636363636,-0.0225503759398,-0.145679033771,-0.224423660924,0.0117862271842,0.976985009081,0.975702199662,0.937077483099,0.844750196304,5.53166947368,3.84781025641,16.3320405063,87.6540777359,1.0,0.96842670966,0.911021233569,,,1.01207525976,1.02009623549,1.02009623549,,,2.024,1.48313333333,2.08722067669,1.3371570591,-0.233029698488,0.439759561775,1.01084049185,1.02642439455,1.04446072971,1.04088811156,78.2028989477,629.362451218,1196.80880239,843.598843614,18.8322,16.5434848485,14.63435,10.8114840291,-3.4975860906,2.55834165098,1.01254601761,1.02451529463,1.04009687287,1.03213218626,8348.94715663,35561.2451046,77561.4416916,68451.6187375,0.9087125416204218,0.8801331853496115,0.8597391786903441,,84.89576666666677,0.8672843219829142,1.0200962354939145
2013-01-23,72.69,1.16723437428,1.021070375052676,0.9615079365079365,0.9928971451987434,0.8971858800296223,0.7393205858421481,0.8939859795843069,1.2817845177217422,0,0,0,0,0.0444,-0.361472727273,-0.0418710526316,-0.146616322702,-0.224422301336,0.010556544262,0.988993047524,0.984242506305,0.946922079868,0.852991307562,4.45003052631,3.88047532052,15.6808301266,88.4989169182,1.0,0.997119341564,0.918731041456,,,1.02064026959,1.02872912539,1.02872912539,,,2.1938,1.55171515152,2.18199661654,1.35467854128,-0.219566000059,0.441854994031,1.01427677328,1.02966950145,1.04848715708,1.04509920691,99.4357357898,656.980691026,1257.57518171,866.780139875,20.1716,17.7936242424,15.8472898496,10.9130879925,-3.38986888479,2.56763765537,1.01605549837,1.02816261636,1.04438377412,1.03658999093,10697.1159987,38661.3483528,81759.5202857,69910.3591279,0.898197826386023,0.8970972623469528,0.8342275416150777,,84.84626666666676,0.8944259874492433,1.0287291253891877
2013-01-24,65.71,1.29014457465,0.929946221341636,0.880359056806002,0.8839117567931126,0.7987115594992099,0.6878467497121322,0.8192245355940656,1.1584978843441467,5.42790202343,0,1,0,-0.159,-0.346721212121,-0.0654793233083,-0.148121787054,-0.224324683544,0.00930712225697,0.900766288777,0.892095902685,0.85846189522,0.77254076678,6.78203052632,5.53918051282,16.627758212,90.6236072956,0.903975787591,0.901371742112,0.830510616785,,,1.0,1.0,1.0,,,2.3968,1.64834545455,2.26744172932,1.36983550657,-0.204972427332,0.443947563687,1.01458403894,1.02988315369,1.04932498154,1.0463130691,116.793874737,682.62434641,1319.74577176,893.527347167,25.0572,19.2614242424,17.0335097744,11.0001734991,-3.27145758175,2.57712179068,1.01956230459,1.03201814089,1.04880989872,1.04140414292,13964.8191714,42744.5027353,87013.0448494,71806.47184,0.993456094962715,1.0071526403895907,0.9236037132856492,,84.77540000000009,0.8305106167846308,1.0
2013-01-25,64.53,1.31257709592,0.8851851851851852,0.8545887961859356,0.8703803614782843,0.7662075516504393,0.6799789251844046,0.804814168121726,1.1683867463335145,7.67172102833,0,1,0,-0.5428,-0.358115151515,-0.0931526315789,-0.15040499531,-0.224141376582,0.00803696503648,0.892037600221,0.878763222132,0.845779295249,0.760170281441,9.37765263158,7.62320506411,17.6273724051,92.9897710535,0.887742468015,0.885185185185,0.815596562184,,,1.0,1.0,1.0,,,2.617,1.75918787879,2.3439,1.38200579268,-0.18927206839,0.446036752443,1.01337167661,1.02855477705,1.04861834474,1.04595866942,127.562278685,701.008345577,1380.63699872,919.792543551,32.6812,20.9861212121,18.2132330827,11.0723840056,-3.14206132355,2.58685762353,1.02132501587,1.03419590943,1.05159936078,1.04459740788,17731.0096156,47378.3779372,92904.5065061,74008.9602238,1.0164264683093136,1.0492794049279404,0.9439020610568727,,84.70060000000008,0.8155965621840242,1.0
2013-01-28,62.55,1.35034532374,0.8782645324347094,0.8403869407496976,0.8526444929116684,0.7584576209530738,0.6451113861386139,0.7711749476020219,1.1416316846139807,14.1806824393,0,0,0,-1.5276,-0.505515151515,-0.193268796992,-0.159956261726,-0.223162872128,0.00409092805139,0.886291179596,0.861184731353,0.826279792472,0.741678900762,15.7302684211,13.8323474359,22.5636348734,99.6123932351,0.951909907168,0.860503508048,0.815408682049,,,1.0,1.0,1.0,,,2.3334,1.98563030303,2.50637142857,1.40295928705,-0.135743874531,0.452207364515,1.01528095929,1.03057823458,1.05163357396,1.05054818642,154.329672632,771.342553269,1523.28034532,1003.37638786,40.8196,25.5040181818,21.4567661654,11.2089579737,-2.69044123007,2.61705623343,1.02148063817,1.03594748926,1.05439235649,1.04906915551,25575.7864303,61261.5420421,108516.642959,80998.1156639,1.0366107114308554,1.0882494004796162,0.9777777777777777,,84.46410000000007,0.7905712841253791,1.0
2013-01-29,65.5,1.28832264631,0.9087125416204218,0.9121292299122684,0.8984910836762688,0.7768026565464896,0.6831455986649979,0.794228204195465,1.2040441176470589,0,0,0,0,-1.3374,-0.563042424242,-0.231723308271,-0.163359263602,-0.222725864393,0.00272140082987,0.934139593257,0.90498050147,0.866923876142,0.778272532029,15.9962905263,14.8271025,23.8306782278,101.285884969,1.0,0.901086806989,0.853865206622,,,1.04716227018,1.04716227018,1.04716227018,,,1.924,2.06753939394,2.52143082707,1.41048083959,-0.115763110935,0.454194809673,1.01193228557,1.02753814278,1.04856373179,1.04820619725,141.874752369,800.472866667,1551.00888986,1031.55113256,34.8404,27.2122121212,22.303006015,11.2743517355,-2.51844321964,2.62703720052,1.01838165413,1.03367621966,1.05225762303,1.04767052271,24899.5596537,65906.1477998,112873.470521,83508.7998659,0.9685496183206107,1.0458015267175573,0.9459541984732824,,84.38513333333341,0.8278564206268958,1.047162270183853
2013-01-30,65.29,1.29122683412,0.898197826386023,0.9171231914594747,0.8952420128890717,0.7788381247763332,0.6906071504125239,0.7995346558902768,1.1740694119762634,0,0,0,0,-0.8926,-0.616981818182,-0.268867293233,-0.166678095685,-0.222236355778,0.00132752072835,0.937980375537,0.904553594004,0.865850525077,0.777501981639,15.4180536842,16.0570378846,25.1076299842,102.729566411,0.99679389313,0.898197826386,0.851127623517,,,1.04380495604,1.04380495604,1.04380495604,,,1.8206,2.19154545455,2.51591466165,1.41924425422,-0.0946779858181,0.456139745693,1.01549569766,1.03165120879,1.05271940061,1.05312447931,145.664708158,849.761596859,1587.8885876,1066.18444371,29.371,29.1492545455,23.0091402256,11.357663954,-2.33477966333,2.63691293361,1.02159135775,1.0378288729,1.05660784667,1.05275250986,26539.5090432,72332.9885446,118173.792785,86563.8358904,0.9987746975034459,1.022208607750038,0.9499157604533619,,84.30420000000008,0.8252022244691608,1.043804956035172
2013-01-31,65.28,1.29018433415,0.993456094962715,0.9238607415793944,0.8250758341759352,0.7697205518217192,0.6873025900189513,0.7775131014768938,1.190154968094804,0,0,0,0,-0.3426,-0.6582,-0.303847744361,-0.17008370075,-0.221684505391,-8.99841058239e-05,0.9440415332,0.90690598908,0.867714423858,0.77906094693,14.9588681579,17.209988718,26.1965511234,104.234309902,0.996641221374,0.898060255881,0.863492063492,,,1.04364508393,1.04364508393,1.04364508393,,,1.805,2.24313939394,2.48424172932,1.42849875704,-0.0724681141585,0.458031874872,1.0105202535,1.02660459941,1.04749801192,1.04856011566,150.258497632,881.169818205,1612.05627335,1091.18955785,24.6558,30.357369697,23.5135823308,11.4537291979,-2.13899211498,2.64660136639,1.01673643088,1.0334027126,1.05218625752,1.04900886384,27485.2699082,77164.3971087,122316.882505,88977.6704262,1.0137867647058825,1.0165441176470589,0.9344362745098039,,84.22323333333341,0.8250758341759352,1.0436450839328537
2013-02-01,65.59,1.28286781522,1.0164264683093136,0.8997256515775034,0.8379966781653252,0.7891950427144748,0.6840129314839921,0.7991958084561961,1.2117125438758545,0,0,0,0,0.1246,-0.680654545455,-0.335663533835,-0.17332978424,-0.221067706868,-0.00152993671628,0.95462649638,0.91363063358,0.873489513365,0.784435667365,13.9525039474,18.1813433333,27.3137150475,105.602326478,1.0,0.902324941533,0.867592592593,,,1.0486011191,1.0486011191,1.0486011191,,,1.556,2.19265454545,2.4235575188,1.43790175891,-0.0492202678153,0.459863751758,1.00704950112,1.02302141324,1.04373852508,1.04543386812,145.174716842,901.195362821,1625.44041715,1112.16336502,18.3648,30.3996727273,23.7598699248,11.5581838649,-1.93204965571,2.65601056587,1.01165485649,1.02864815518,1.04737469111,1.04485255091,26454.9048695,80484.8124882,125181.665429,90945.1458099,1.0323220003049245,1.0211922549169081,0.9181277633785637,,84.14330000000008,0.8289939332659252,1.0486011191047164
2013-02-04,64.84,1.29388083488,1.0366107114308554,0.9104184217916316,0.8452613740059968,0.7978343792297281,0.6823108492055141,0.7900572681856952,1.2254772254772257,0,0,0,0,0.2122,-0.563018181818,-0.411660902256,-0.181982645403,-0.218948101266,-0.0059969112563,0.958646894451,0.911692128149,0.868377350404,0.780822051841,12.0020010526,20.4563638462,30.6093681013,108.68353726,0.988565330081,0.988565330081,0.871154104528,,,1.0,1.03661071143,1.03661071143,,,-0.0704,1.66783636364,2.15077744361,1.47695171201,0.0261443169831,0.464970398563,1.01395081115,1.0293965832,1.05033437904,1.05462852501,127.035394474,892.093901987,1560.67184785,1190.43115515,0.219800000001,24.9872727273,23.5370413534,12.0163402204,-1.25023443653,2.68286746107,1.01785113148,1.03547239008,1.05479299787,1.0549087878,22838.9190261,85298.1145882,125777.141422,98169.3405446,1.049814929056138,1.0158852560148057,0.9259716224552744,,83.89523333333342,0.8195146612740142,1.0366107114308554
2013-02-05,63.44,1.32099201345,0.9685496183206107,0.8801331853496115,0.850402144772118,0.8395976707252514,0.6865057894167298,0.7773557162112485,1.1969811320754717,10.3010868727,0,0,0,0.0264,-0.470703030303,-0.4304,-0.184291252345,-0.218212419421,-0.00753600900548,0.942981152268,0.895128575964,0.851279384755,0.765866198262,12.3109410526,21.77725,32.1822521361,109.924383172,0.967220612898,0.967220612898,0.852344484751,,,1.0,1.01422861711,1.01422861711,,,-0.2484,1.44367272727,2.04342969925,1.49580168856,0.0528938950422,0.466545106498,1.00146666984,1.01620726631,1.03693416315,1.04206734412,105.095110264,840.9751025,1499.3705772,1209.3994312,-0.588399999998,22.0178424242,23.2441639098,12.2411109053,-1.00410643606,2.69160180366,1.00716439506,1.0244371505,1.04371313093,1.04476004158,20468.7263948,83654.3983669,123095.033225,100208.803888,1.0797604035308954,1.030580075662043,0.9120428751576293,,83.80373333333341,0.8018200202224468,1.014228617106315
2013-02-06,65.21,1.28390533149,0.9987746975034459,0.8970972623469528,0.8625661375661375,0.8248165949911459,0.7147084612012276,0.7994360671815618,1.2188785046728972,0,0,0,0,-0.149,-0.370939393939,-0.443815413534,-0.186138180113,-0.217447345288,-0.00909762805066,0.974862276971,0.92260567839,0.876474076912,0.789055947679,10.7152660526,22.4560896795,33.2616441614,110.782217606,0.994206433908,0.994206433908,0.876125218326,,,1.02790037831,1.04252597922,1.04252597922,,,0.3892,1.27358181818,1.9415906015,1.51836060038,0.0804651488514,0.468084908499,1.01059044002,1.02516983961,1.04630336698,1.05245816687,94.8156197372,801.18954359,1455.00249266,1241.2764039,5.3966,19.251969697,22.9153240602,12.5060108349,-0.748604831809,2.70045391083,1.01264430859,1.03007960969,1.04975609643,1.05179393195,18114.494424,82618.5346369,121387.882284,102993.336329,1.023462659101365,0.9769973930378777,0.8498696518938814,,83.72346666666674,0.8241911021233568,1.0425259792166266
